K,N,dataset_root,h,method,seed,study,variant,parameters,algorithm_time,best_epoch,train_nll,train_drift_rmse,train_covariance_rmse,train_min_raw_eigenvalue,validation_nll,validation_drift_rmse,validation_covariance_rmse,validation_min_raw_eigenvalue,test_nll,test_drift_rmse,test_covariance_rmse,test_min_raw_eigenvalue,final_drift_best_epoch,covariance_best_epoch,train_min_covariance_eig,validation_min_covariance_eig,test_min_covariance_eig,final_drift_best_iteration,covariance_best_iteration,train_raw_spd_violation_rate,validation_raw_spd_violation_rate,test_raw_spd_violation_rate,train_numerical_nonpositive_eig_rate,validation_numerical_nonpositive_eig_rate,test_numerical_nonpositive_eig_rate
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,split_fourier,6,regime_N,h_0.0001,14336,1198.8856023199623,,-8.737979888916016,0.565110981464386,2.1167426109313965,,-8.781587600708008,0.5644800662994385,2.112668752670288,,-8.758883476257324,0.5708110928535461,2.091434955596924,,4,294,1.592881562828552e-05,1.614209577383008e-05,1.6321409930242226e-05,,,,,,,,
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,split_fourier,7,regime_N,h_0.0001,14336,1123.3114844460506,,-8.816761016845703,0.5498233437538147,1.4432716369628906,,-8.863962173461914,0.5531675219535828,1.4481483697891235,,-8.824541091918945,0.5499045252799988,1.4227901697158813,,0,296,2.292737008247059e-05,2.321016654605046e-05,2.30056066357065e-05,,,,,,,,
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,split_fourier,8,regime_N,h_0.0001,14336,1160.494928271044,,-8.81499195098877,0.7024329304695129,1.4238313436508179,,-8.849320411682129,0.7034799456596375,1.4251731634140015,,-8.817465782165527,0.7077159881591797,1.4333577156066895,,7,276,1.779740341589786e-05,1.7923686755239032e-05,1.789787165762391e-05,,,,,,,,
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,split_fourier,9,regime_N,h_0.0001,14336,1150.932355877012,,-8.8080415725708,0.5150705575942993,1.2896103858947754,,-8.8457612991333,0.5163540244102478,1.2826032638549805,,-8.822473526000977,0.5123195648193359,1.2573233842849731,,0,269,2.002056316996459e-05,2.0029163351864554e-05,2.0207557099638507e-05,,,,,,,,
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,arff,0,regime_N,h_0.0001,14336,264.73463577299844,,-9.321989059448242,0.6531050205230713,0.08457697927951813,-0.12309951335191727,-9.345391273498535,0.6593109965324402,0.08232276886701584,-0.11847139149904251,-9.353482246398926,0.6540848016738892,0.0841730609536171,-0.12020346522331238,,,,,,3,294,0.47776249051094055,0.47999998927116394,0.48499998450279236,,,
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,arff,1,regime_N,h_0.0001,14336,256.1604181659641,,-9.346585273742676,0.6912754774093628,0.08213607966899872,-0.13871629536151886,-9.371904373168945,0.6956360340118408,0.07976987957954407,-0.12475860863924026,-9.36585807800293,0.6895256638526917,0.08141421526670456,-0.12419462203979492,,,,,,1,300,0.4717249870300293,0.47269999980926514,0.4733999967575073,,,
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,arff,2,regime_N,h_0.0001,14336,260.76708094601054,,-9.355257987976074,0.554431140422821,0.08334294706583023,-0.19482582807540894,-9.38757038116455,0.5592321753501892,0.08100351691246033,-0.1887563318014145,-9.385453224182129,0.5550245642662048,0.0826418399810791,-0.13756465911865234,,,,,,1,299,0.4823874831199646,0.4903999865055084,0.4878999888896942,,,
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,arff,3,regime_N,h_0.0001,14336,263.97445097297896,,-9.330294609069824,0.6022156476974487,0.08574158698320389,-0.12248147279024124,-9.35583782196045,0.6081612706184387,0.0834774598479271,-0.12046238780021667,-9.344675064086914,0.601413369178772,0.0852285772562027,-0.11991177499294281,,,,,,1,291,0.47497498989105225,0.4754999876022339,0.4739999771118164,,,
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,arff,4,regime_N,h_0.0001,14336,264.1120122320717,,-9.359424591064453,0.6073021292686462,0.0834893062710762,-0.14371728897094727,-9.38009262084961,0.6083430647850037,0.0813610702753067,-0.14031299948692322,-9.379765510559082,0.6080899238586426,0.08326242119073868,-0.14112576842308044,,,,,,1,299,0.4804374873638153,0.48729997873306274,0.4763000011444092,,,
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,arff,5,regime_N,h_0.0001,14336,260.195538030006,,-9.356091499328613,0.6431578397750854,0.08422063291072845,-0.1323857307434082,-9.385661125183105,0.6453250646591187,0.08194507658481598,-0.1315128058195114,-9.37912654876709,0.6441419124603271,0.08395339548587799,-0.13195309042930603,,,,,,1,298,0.49508747458457947,0.49789997935295105,0.49399998784065247,,,
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,arff,6,regime_N,h_0.0001,14336,262.34225891297683,,-9.284672737121582,0.639365017414093,0.08417097479104996,-0.12966549396514893,-9.310646057128906,0.6435050964355469,0.08167809993028641,-0.12654908001422882,-9.299322128295898,0.6389966011047363,0.08399281650781631,-0.12730547785758972,,,,,,1,288,0.4661187529563904,0.46789997816085815,0.4667999744415283,,,
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,arff,7,regime_N,h_0.0001,14336,263.4554090499878,,-9.371732711791992,0.5915100574493408,0.08351621776819229,-0.13945090770721436,-9.399331092834473,0.5913915634155273,0.08138015121221542,-0.13837699592113495,-9.384943962097168,0.5908576250076294,0.08292289823293686,-0.13732443749904633,,,,,,1,298,0.4790000021457672,0.4870999753475189,0.4794999957084656,,,
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,arff,8,regime_N,h_0.0001,14336,263.1015428350074,,-9.36889934539795,0.640804648399353,0.08437392115592957,-0.12559685111045837,-9.395423889160156,0.6425992250442505,0.0822412297129631,-0.12487323582172394,-9.389920234680176,0.6429966688156128,0.08387396484613419,-0.12450650334358215,,,,,,1,299,0.4849499762058258,0.4887000024318695,0.4860999882221222,,,
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,arff,9,regime_N,h_0.0001,14336,258.5541764058871,,-9.324596405029297,0.6896851658821106,0.08429282158613205,-0.13692238926887512,-9.349560737609863,0.6916531920433044,0.08207044750452042,-0.1363484412431717,-9.349458694458008,0.6906210780143738,0.08373653888702393,-0.13639512658119202,,,,,,1,297,0.487506240606308,0.484499990940094,0.4838999807834625,,,
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,joint_mlp,0,regime_N,h_0.0001,14180,245.90173183509614,280,-10.7497692,0.0628282726,0.302761227,2.07705398e-05,-10.7836952,0.0628964007,0.290127784,2.09271057e-05,-10.7745895,0.0625203997,0.294551909,2.08903002e-05,,,,,,,,,,,,,
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,joint_mlp,1,regime_N,h_0.0001,14180,258.23092960903887,291,-10.7328405,0.071810618,0.265265495,1.67612034e-05,-10.7571821,0.072012268,0.243444443,1.69643081e-05,-10.762722,0.0714084283,0.257288724,1.69405394e-05,,,,,,,,,,,,,
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,joint_mlp,2,regime_N,h_0.0001,14180,246.2939323669998,280,-10.7288265,0.0672518238,0.29652369,1.67130129e-05,-10.7726994,0.0672072321,0.2928482,1.67523067e-05,-10.7303762,0.0673164204,0.292838484,1.67268481e-05,,,,,,,,,,,,,
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,joint_mlp,3,regime_N,h_0.0001,14180,248.06778610497713,256,-10.7656593,0.0650195703,0.230620816,1.53535402e-05,-10.8030415,0.064920038,0.217253357,1.5337926e-05,-10.795599,0.0650007576,0.225063294,1.53934598e-05,,,,,,,,,,,,,
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,joint_mlp,4,regime_N,h_0.0001,14180,247.58832820807584,295,-10.4440355,0.0988667235,0.381554723,1.59862102e-05,-10.4757137,0.0985890478,0.363528818,1.60166837e-05,-10.4694967,0.0979836434,0.377438277,1.60400159e-05,,,,,,,,,,,,,
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,joint_mlp,5,regime_N,h_0.0001,14180,259.96036669705063,285,-10.7928762,0.06205751,0.17647244,1.65791189e-05,-10.8345556,0.0620479621,0.178343728,1.68293864e-05,-10.8024759,0.0618602596,0.176996574,1.6633976e-05,,,,,,,,,,,,,
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,joint_mlp,6,regime_N,h_0.0001,14180,252.10186708997935,294,-10.6938419,0.0883637145,0.284072846,1.27218091e-05,-10.741704,0.0880248398,0.258548886,1.27393951e-05,-10.7265606,0.0890035182,0.271232903,1.27705453e-05,,,,,,,,,,,,,
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,joint_mlp,7,regime_N,h_0.0001,14180,256.90311467507854,297,-10.6913557,0.0628518164,0.322742432,1.74235902e-05,-10.7248764,0.0624718927,0.291059554,1.80942097e-05,-10.7227945,0.0626686513,0.313749343,1.83646698e-05,,,,,,,,,,,,,
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,joint_mlp,8,regime_N,h_0.0001,14180,248.0667297609616,289,-10.7419233,0.0594231486,0.219512731,1.63230834e-05,-10.7754889,0.0595241897,0.206057519,1.63624791e-05,-10.7565126,0.0593096055,0.213883936,1.63344357e-05,,,,,,,,,,,,,
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,joint_mlp,9,regime_N,h_0.0001,14180,263.4180285530165,288,-10.6720657,0.0773228779,0.232143939,1.04427863e-05,-10.7134237,0.0771475732,0.231910646,1.05093904e-05,-10.7015142,0.0773239583,0.232674628,1.05272857e-05,,,,,,,,,,,,,
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,split_mlp,0,regime_N,h_0.0001,14180,1299.5898011269746,,-10.70660048828125,0.3046435455933938,0.23270483464161365,,-10.734775520324707,0.30732822434715507,0.19750747276907737,,-10.728509355163574,0.30163678995390697,0.21829377594247376,,10,275,2.8662971089943312e-05,2.9394244847935624e-05,2.8883772756671533e-05,,,,,,0.0,0.0,0.0
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,split_mlp,1,regime_N,h_0.0001,14180,1212.8213488829788,,-10.736775582885743,0.19885441814083418,0.2878939258960709,,-10.762592239379883,0.20090423911709132,0.28404856322678174,,-10.768593222045899,0.19723720887554128,0.28270827439032353,,6,281,2.4871576897567138e-05,2.490431688784156e-05,2.4980568923638202e-05,,,,,,0.0,0.0,0.0
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,split_mlp,2,regime_N,h_0.0001,14180,1209.9518339489587,,-10.620630479431153,0.34507118379615176,0.3841986386578228,,-10.648924670410157,0.34579775519443784,0.3452418679244055,,-10.636968772888183,0.34490001055805536,0.3714781097850873,,5,292,2.4957082132459618e-05,2.5332748919026926e-05,2.5365465262439102e-05,,,,,,0.0,0.0,0.0
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,split_mlp,3,regime_N,h_0.0001,14180,1309.588772700983,,-10.621544871520996,0.2916115604161218,0.2784256560277867,,-10.653373504638672,0.2915885580066068,0.25489202588910975,,-10.644135618591308,0.2898017314272489,0.26303857290131394,,5,289,2.6469400836504065e-05,2.6640114811016247e-05,2.6534566131886095e-05,,,,,,0.0,0.0,0.0
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,split_mlp,4,regime_N,h_0.0001,14180,1292.0998548620846,,-10.616276432800293,0.9430966874600502,0.2045795390363266,,-10.649872615051269,0.9419415579826131,0.19981669771620023,,-10.63210410003662,0.9443072709096458,0.20005000582578536,,211,269,2.6203511879430152e-05,2.6232108211843297e-05,2.644707819854375e-05,,,,,,0.0,0.0,0.0
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,split_mlp,5,regime_N,h_0.0001,14180,1249.2337656359887,,-10.691338792419433,0.2741355556457183,0.2472848299620318,,-10.735969747924806,0.27405527045629097,0.23363945268342742,,-10.720451110839845,0.27247484994936855,0.23781199353029456,,8,290,2.457714253978338e-05,2.464640056132339e-05,2.4620434487587772e-05,,,,,,0.0,0.0,0.0
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,split_mlp,6,regime_N,h_0.0001,14180,1223.3332381700166,,-10.634229638671876,0.20800115135922573,0.3151027799517595,,-10.680298779296875,0.20916326525435386,0.30399511999538015,,-10.64436192779541,0.20735927886781327,0.3045164882008986,,4,297,1.7492249753559008e-05,1.7533673599245958e-05,1.7533579011796974e-05,,,,,,0.0,0.0,0.0
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,split_mlp,7,regime_N,h_0.0001,14180,1353.2504026000388,,-10.51576962738037,0.35435768136883644,0.2323038188454648,,-10.549640628051758,0.3579220139335321,0.2222340402510004,,-10.51979991607666,0.3523834061975427,0.2324599642567543,,11,297,2.7909583877772093e-05,2.7977084755548276e-05,2.7930858777835965e-05,,,,,,0.0,0.0,0.0
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,split_mlp,8,regime_N,h_0.0001,14180,1296.1805914799916,,-10.639831739807128,0.4739381177419437,0.2464273371669817,,-10.669994847106933,0.4756254151766757,0.23809220573228898,,-10.662420657348633,0.47270143560974226,0.24046904397347532,,7,266,2.7351394237484783e-05,2.7332625904818997e-05,2.783837408060208e-05,,,,,,0.0,0.0,0.0
1024,160000,dataset_roots/N_160000/h_0.0001,0.0001,split_mlp,9,regime_N,h_0.0001,14180,1226.0199437739793,,-10.695327693176269,0.3380573603561738,0.19377091932783233,,-10.730657386779786,0.3387397947600964,0.1906541485760848,,-10.712802580261231,0.3365004548364086,0.1925089256177935,,1,282,2.855321508832276e-05,2.910451075877063e-05,2.8847596695413813e-05,,,,,,0.0,0.0,0.0
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,joint_fourier,0,regime_N,h_0.0001,14336,424.1982174880104,296,-8.97095108,0.328374565,1.36409485,1.45307267e-05,-8.99736691,0.327443242,1.36279762,1.47133769e-05,-8.95785141,0.327128619,1.35749996,1.45572994e-05,,,,,,,,,,,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,joint_fourier,1,regime_N,h_0.0001,14336,456.17726861301344,299,-8.94286537,0.312178075,1.53996873,1.61034459e-05,-8.97194386,0.311233759,1.54195929,1.63327732e-05,-8.93185806,0.3128784,1.52045667,1.64298035e-05,,,,,,,,,,,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,joint_fourier,2,regime_N,h_0.0001,14336,447.82241004600655,279,-8.87918758,0.294250339,1.40923464,1.8304072e-05,-8.91440296,0.292831689,1.41007566,1.83942502e-05,-8.88068295,0.29393366,1.40092337,1.86110938e-05,,,,,,,,,,,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,joint_fourier,3,regime_N,h_0.0001,14336,433.5767673080554,299,-8.97375488,0.347220153,1.33422148,2.18592031e-05,-8.99545574,0.347242117,1.33026028,2.18260739e-05,-8.96956825,0.346695483,1.32114244,2.22741928e-05,,,,,,,,,,,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,joint_fourier,4,regime_N,h_0.0001,14336,421.3352504639188,298,-8.94038582,0.355718553,1.19100666,1.77811908e-05,-8.96845055,0.355662018,1.18495727,1.79227573e-05,-8.92527962,0.354646415,1.17851317,1.80031384e-05,,,,,,,,,,,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,joint_fourier,5,regime_N,h_0.0001,14336,460.61746911203954,251,-8.92301083,0.349638969,1.64478827,1.57247832e-05,-8.95332432,0.348980546,1.64085603,1.57822142e-05,-8.90804958,0.349918604,1.63141978,1.59494339e-05,,,,,,,,,,,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,joint_fourier,6,regime_N,h_0.0001,14336,447.57352402608376,289,-8.87556839,0.357029855,2.09181404,1.87901223e-05,-8.9059267,0.353332311,2.08222175,1.88697322e-05,-8.88681698,0.358472466,2.06001997,1.88799677e-05,,,,,,,,,,,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,joint_fourier,7,regime_N,h_0.0001,14336,425.34444598900154,291,-8.97135258,0.329116642,1.60665488,1.08906115e-05,-9.01678848,0.327060401,1.60032368,1.13155202e-05,-8.97831535,0.330251008,1.56864703,1.15468938e-05,,,,,,,,,,,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,joint_fourier,8,regime_N,h_0.0001,14336,425.85409395501483,294,-8.94374466,0.396914482,1.26401901,1.30387198e-05,-8.97315121,0.396762311,1.25865841,1.31894576e-05,-8.94163132,0.396361709,1.25790727,1.31177858e-05,,,,,,,,,,,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,joint_fourier,9,regime_N,h_0.0001,14336,442.28955771797337,293,-8.95126438,0.293115467,1.40711045,1.64169032e-05,-8.98364449,0.292145342,1.40110457,1.66695827e-05,-8.95669556,0.293064296,1.37896562,1.64387693e-05,,,,,,,,,,,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,split_fourier,0,regime_N,h_0.0001,14336,2280.7198657878907,,-8.996684074401855,0.6929002404212952,1.0499215126037598,,-9.02013111114502,0.69803386926651,1.0481992959976196,,-8.987953186035156,0.6917943358421326,1.0463835000991821,,7,288,2.5893692509271204e-05,2.600494735816028e-05,2.5961478968383744e-05,,,,,,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,split_fourier,1,regime_N,h_0.0001,14336,2173.71282570099,,-8.975014686584473,0.695533275604248,1.202480435371399,,-9.007969856262207,0.6983888745307922,1.19746732711792,,-8.978548049926758,0.695802628993988,1.183127522468567,,267,281,1.763416912581306e-05,1.8491577066015452e-05,1.764656917657703e-05,,,,,,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,split_fourier,2,regime_N,h_0.0001,14336,2206.2342719309963,,-8.921698570251465,0.5618369579315186,0.9548612236976624,,-8.944609642028809,0.5646053552627563,0.9466221928596497,,-8.924938201904297,0.5641631484031677,0.9478523135185242,,43,295,1.8443193766870536e-05,1.8714694306254387e-05,1.8698900021263398e-05,,,,,,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,split_fourier,3,regime_N,h_0.0001,14336,2315.6325364561053,,-9.016594886779785,0.39063313603401184,1.0603350400924683,,-9.02901840209961,0.38925057649612427,1.0546048879623413,,-9.014683723449707,0.39338380098342896,1.0440071821212769,,0,279,1.7564987501828e-05,1.7563157598488033e-05,1.7745864170137793e-05,,,,,,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,split_fourier,4,regime_N,h_0.0001,14336,2333.023183359066,,-8.943024635314941,0.5356077551841736,1.0117292404174805,,-8.966833114624023,0.54032963514328,1.0053117275238037,,-8.943541526794434,0.5366438031196594,1.002827763557434,,12,254,2.7455218514660373e-05,2.7589572709985077e-05,2.8217744329595007e-05,,,,,,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,split_fourier,5,regime_N,h_0.0001,14336,2221.6419940460473,,-8.924810409545898,0.5962745547294617,0.9734543561935425,,-8.95861530303955,0.5921481251716614,0.9713334441184998,,-8.922229766845703,0.5993618965148926,0.9630662202835083,,42,292,2.0224602849339135e-05,2.0472421965678222e-05,2.019716521317605e-05,,,,,,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,split_fourier,6,regime_N,h_0.0001,14336,2195.3281356190564,,-8.88753604888916,0.6413691639900208,1.1519325971603394,,-8.919870376586914,0.6461020112037659,1.1431777477264404,,-8.896757125854492,0.6403681635856628,1.1376361846923828,,34,281,2.5461715267738327e-05,2.5599176296964288e-05,2.5774197638384067e-05,,,,,,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,split_fourier,7,regime_N,h_0.0001,14336,2302.617269837996,,-8.949651718139648,0.6227953433990479,1.0105596780776978,,-8.980224609375,0.6253061890602112,1.00771164894104,,-8.959824562072754,0.6184185743331909,0.9959971308708191,,16,296,2.5715044102980755e-05,2.5519557311781682e-05,2.5977462428272702e-05,,,,,,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,split_fourier,8,regime_N,h_0.0001,14336,2270.345456433948,,-8.91960620880127,0.6876274347305298,1.0201631784439087,,-8.944146156311035,0.6874642968177795,1.014021873474121,,-8.927603721618652,0.6920807361602783,1.0114572048187256,,78,298,2.534855593694374e-05,2.574559948698152e-05,2.5458943127887323e-05,,,,,,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,split_fourier,9,regime_N,h_0.0001,14336,2237.1650781509234,,-8.944220542907715,0.5524152517318726,1.0586017370224,,-8.96805477142334,0.5507031083106995,1.0518101453781128,,-8.94452953338623,0.5578343272209167,1.0433152914047241,,24,297,2.1426802049973048e-05,2.1941092199995182e-05,2.180034243792761e-05,,,,,,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,arff,0,regime_N,h_0.0001,14336,494.74386277399026,,-9.359708786010742,0.49934810400009155,0.08206379413604736,-0.13640664517879486,-9.399062156677246,0.5020604729652405,0.07969644665718079,-0.13616284728050232,-9.380146026611328,0.4963769316673279,0.08188001066446304,-0.1364261507987976,,,,,,1,300,0.4701906144618988,0.4702000021934509,0.47450000047683716,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,arff,1,regime_N,h_0.0001,14336,497.97362350393087,,-9.362879753112793,0.5194031000137329,0.0847071185708046,-0.11944925785064697,-9.383207321166992,0.5185601115226746,0.0824533998966217,-0.11797693371772766,-9.38632583618164,0.5211385488510132,0.08414792269468307,-0.11756902188062668,,,,,,1,300,0.47377809882164,0.4788999855518341,0.4764999747276306,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,arff,2,regime_N,h_0.0001,14336,496.13306955003645,,-9.384215354919434,0.48034828901290894,0.08159453421831131,-0.13114488124847412,-9.412991523742676,0.48029255867004395,0.07942887395620346,-0.1299687623977661,-9.407249450683594,0.47788766026496887,0.08102499693632126,-0.12735973298549652,,,,,,1,299,0.4748656153678894,0.47699999809265137,0.47679999470710754,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,arff,3,regime_N,h_0.0001,14336,485.50303875794634,,-9.380804061889648,0.5301681756973267,0.08266879618167877,-0.13376490771770477,-9.417096138000488,0.5299885272979736,0.08025191724300385,-0.1329716145992279,-9.407565116882324,0.5293164253234863,0.08221013844013214,-0.1334114819765091,,,,,,1,296,0.48656249046325684,0.49289998412132263,0.4910999834537506,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,arff,4,regime_N,h_0.0001,14336,498.9481271740515,,-9.35134506225586,0.5061630010604858,0.08105597645044327,-0.13833151757717133,-9.387017250061035,0.5071863532066345,0.07879959046840668,-0.13647878170013428,-9.358057975769043,0.5047946572303772,0.08057564496994019,-0.13772502541542053,,,,,,1,298,0.4732968509197235,0.48159998655319214,0.46779999136924744,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,arff,5,regime_N,h_0.0001,14336,497.58662085502874,,-9.347882270812988,0.970873236656189,0.08020970970392227,-0.1477511078119278,-9.378191947937012,0.9721367955207825,0.0778336226940155,-0.14673398435115814,-9.372291564941406,0.969509482383728,0.07957466691732407,-0.14637930691242218,,,,,,30,300,0.48023122549057007,0.48399999737739563,0.4812999963760376,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,arff,6,regime_N,h_0.0001,14336,493.51041957491543,,-9.335077285766602,0.4879276156425476,0.08090712130069733,-0.1239938735961914,-9.374332427978516,0.4872041344642639,0.07856888324022293,-0.1232992559671402,-9.358454704284668,0.48738038539886475,0.0804765373468399,-0.12354304641485214,,,,,,3,299,0.4780281186103821,0.48489999771118164,0.4740999937057495,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,arff,7,regime_N,h_0.0001,14336,486.36188305704854,,-9.384115219116211,0.4827800989151001,0.08104793727397919,-0.13964705169200897,-9.404337882995605,0.4824422299861908,0.07859772443771362,-0.13886889815330505,-9.40027141571045,0.48025789856910706,0.08044978976249695,-0.137892484664917,,,,,,1,298,0.4799249768257141,0.4781000018119812,0.4772000014781952,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,arff,8,regime_N,h_0.0001,14336,499.64265424909536,,-9.389087677001953,0.48402881622314453,0.0809473842382431,-0.1371721625328064,-9.423513412475586,0.48339709639549255,0.07858143001794815,-0.13618722558021545,-9.402854919433594,0.4814413785934448,0.08033178001642227,-0.13734227418899536,,,,,,1,300,0.4756031036376953,0.4813999831676483,0.4723999798297882,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,arff,9,regime_N,h_0.0001,14336,496.2092341009993,,-9.35853099822998,0.44377565383911133,0.0812515988945961,-0.15324796736240387,-9.386630058288574,0.44363725185394287,0.07897042483091354,-0.12175878882408142,-9.389049530029297,0.4432629942893982,0.08080874383449554,-0.12162967771291733,,,,,,1,300,0.48784375190734863,0.49129998683929443,0.49149999022483826,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,joint_mlp,0,regime_N,h_0.0001,14180,515.434623862966,296,-10.8445196,0.0559388846,0.297073364,1.9667159e-05,-10.8745651,0.0558960848,0.29090935,1.97151785e-05,-10.8656559,0.0559729896,0.296881318,1.97529553e-05,,,,,,,,,,,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,joint_mlp,1,regime_N,h_0.0001,14180,498.79564900603145,272,-10.8801794,0.0585722029,0.23347804,1.18818134e-05,-10.9094782,0.058658354,0.23293747,1.21004177e-05,-10.8952446,0.0583742745,0.231890619,1.19657579e-05,,,,,,,,,,,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,joint_mlp,2,regime_N,h_0.0001,14180,481.73836928000674,275,-10.8245888,0.0597853884,0.282597393,1.50264268e-05,-10.8738079,0.0597899593,0.283260942,1.51159466e-05,-10.8615074,0.0595004708,0.281889945,1.50912147e-05,,,,,,,,,,,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,joint_mlp,3,regime_N,h_0.0001,14180,501.1280249239644,283,-10.8951283,0.0556712486,0.300294727,1.42248564e-05,-10.9316874,0.0556644574,0.291947722,1.43441212e-05,-10.9224968,0.0555810221,0.29633835,1.43051611e-05,,,,,,,,,,,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,joint_mlp,4,regime_N,h_0.0001,14180,503.52568907500245,292,-10.8311768,0.0697958469,0.223499343,1.06361676e-05,-10.8623075,0.0698143989,0.221929178,1.10558794e-05,-10.8566847,0.0697324648,0.223946393,1.06570515e-05,,,,,,,,,,,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,joint_mlp,5,regime_N,h_0.0001,14180,497.2603809479624,269,-10.918087,0.0521021783,0.372032136,1.15630719e-05,-10.9502354,0.052307751,0.334650457,1.16431966e-05,-10.9580126,0.0517978519,0.371781051,1.16764786e-05,,,,,,,,,,,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,joint_mlp,6,regime_N,h_0.0001,14180,480.6936555170687,289,-10.8906994,0.0809496194,0.315766543,1.30065209e-05,-10.9270773,0.080674544,0.314833343,1.30730714e-05,-10.9170189,0.0814648122,0.315034211,1.30956596e-05,,,,,,,,,,,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,joint_mlp,7,regime_N,h_0.0001,14180,522.3730091591133,264,-10.8509369,0.0827438384,0.20555979,1.04008695e-05,-10.9011545,0.0828130171,0.209254667,1.04986921e-05,-10.8892822,0.0827784315,0.205790371,1.0399951e-05,,,,,,,,,,,,,
1024,320000,dataset_roots/N_320000/h_0.0001,0.0001,joint_mlp,8,regime_N,h_0.0001,14180,510.3636843779823,264,-10.861002,0.0531509593,0.257163852,1.30448443e-05,-10.8920708,0.0532935783,0.254865617,1.31233073e-05,-10.8898697,0.0527981073,0.251084536,1.30944391e-05,,,,,,,,,,,,,
