iteration,training_noisy_mse,acceptance_fraction,pre_resampling_ess,unique_parents,maximum_offspring,post_amplitude_norm,post_frequency_rms,post_centered_frequency_rms,proposal_sha256,acceptance_sha256,internal_noisy_mse
37,4763.591796875,0.8857421875,848.3064348383136,621,7,14.353866438982633,6.0622614829725725,4.597767816006769,0bae17069ac6862238cb6a0d830a9767087120a18920b02429413307ad7ce1ee,740d77742efd4776379724d94fb4e72b3e2d6109c37279d35340c00ae77950b5,5182.00634765625
38,4760.30517578125,0.890625,856.8609923181685,628,6,14.797426329380091,6.178300783493209,4.704399867206006,a32f65d27f2a61acb81128bd0bb3381229c17cf92f50af597af13227e45429a0,3e5d6582b61fcf9cc360308ae46c5875e2a79e7c22fd69f833d6665116ffb1d9,5183.0654296875
39,4756.01220703125,0.8994140625,850.0308061516046,608,8,15.27495512528871,6.253339657934069,4.756002658318704,685e88ab1097b446bff4757d4452df43518e29464c3afd21f79eaeb4402b05e2,f5d2b0ed7b85acf59a1678f07f7e1982f07397f29d73e4cf3a13051a9d9c7721,5186.8779296875
40,4752.115234375,0.884765625,857.8476839753337,614,7,15.661863757938107,6.3541889252441965,4.8882901155203,48021765cc4666a4ca87cf0f453fac717517e647fe42cca2218f75febe510b50,dc7b22df175f0cbfd5ce3098f521950ad4d792dfe659abfb8a830dd9e1213eeb,5187.60205078125
41,4747.779296875,0.8857421875,844.7044166661623,625,6,15.937011776091403,6.420006495134853,4.950119979579262,549b020581bc2f784e05176857b67cbdadd8ca65b2b6019029d81079f09c3707,e35d47b54a6b029c6e218c00d131aca6bc367204f8305b5c4e1a3a8faead8cf2,5187.70263671875
42,4743.87646484375,0.87109375,853.1565845575127,627,9,15.841820136917569,6.501882876540544,5.085890944093315,aba781b8298e4b1530b447dcb070a1555056589aee1f7678267b0094896d7d82,1b7b5534348094fef39b1a176f7fd23de7680df9f772cafd5d3537841f24e4bb,5192.873046875
43,4740.49560546875,0.8759765625,857.6195343322729,624,6,15.69165658307041,6.706580392005243,5.230623733611199,1ccb697518f85b1c29edbbaab31e435ac6a2438bf506600cc5fd2aee2f232b87,18f93d8e37a839c4b1aa9b84f2095b35cbafbc996561a51ddc8130add58ae60c,5195.0205078125
44,4736.71630859375,0.8916015625,866.3688512404367,628,6,15.903962733712817,6.8099821590131375,5.259393200972625,949d5c34330bee98bc3efe4392793771862407f7d19075b2c637effa912cf6d4,00d2e645c6d0b9c89ffc63ed17e2fc9409146bd368196656fa6238bab009e1d1,5197.4853515625
45,4733.04443359375,0.908203125,845.3552227186168,619,7,16.36599954358492,6.844512761666015,5.295788402768655,4b004c9802b464f2c3f1bfde02d7c50156e91b3da6e271ad48ba9a42fb4445b4,aa7b8dffab81aaf2238ec25fbcf1e2b2cc4fdb30f6f182d60510dbb452482558,5197.9326171875
46,4729.21923828125,0.8828125,864.1532036984167,626,7,16.582127924383393,6.932963188460153,5.3303923381389575,f2cc53aa454bd3797f146f41c179134f44765144092c24c9b25f25d4f87057cf,0245bc564d181ab43727190eef7189beeca2d590893ebfc9583bf4d9cc59c0c2,5199.14306640625
47,4726.607421875,0.8779296875,868.9411971731106,608,8,16.369521209303908,7.068983330665438,5.475675283439428,826bcf4e7781cad9af41bed0f0afd1b6f00b9d2b762304e840738d252d3381ae,a5adec252be978ff2139255b569746dec4c857c07ec8c8cb015f504a15838012,5201.9404296875
48,4721.0419921875,0.896484375,833.4758994631633,586,7,16.828111597952674,7.128272555569431,5.694711925288543,0d85afaa7e11f55ecdd60f4b7998a4065f182e6af028d1c41674ab6ac39ce7ca,1ccfbaa0b23424fdd3a936d2b0f1763b062882819edfb9b18ce6c2ab6625b908,5206.69873046875
49,4716.16015625,0.890625,837.8015912426628,605,7,17.083834478094403,7.330526687335281,5.688312002671011,ddab64e3d99413b3b54154a9822a8069584c9e597d33359922c15b71cd929397,847b2f42e1981c3c090bf0c4312c62465fad6a23841a00b5aabcd9bf000a7880,5214.0927734375
50,4712.9560546875,0.9013671875,870.2177640154173,615,7,17.528869718188176,7.473871586116686,5.909401113112423,5847b87186fe720fedc6d2922b07e494875c152ba4bb131522c3ab41011c825c,c8a891b3c5f283b328d14e5380f40e8bd0109765dd7db5578c4fbcd57746a033,5218.4169921875
51,4708.79833984375,0.896484375,868.3642403424153,630,7,18.115683847133393,7.596006242558031,6.106065099630044,5b6d05dbbc242b5f2d1aaacc4bb8fbf082a9e6acd2f7f4749429b806c6fbc4ee,283cfaf44f128e8e22ef1779976ba09fa0fc36946fffcfe59880211bd8430e20,5221.8232421875
52,4704.87890625,0.8818359375,865.3654727513674,621,6,18.43707365455687,7.608530068898365,6.059476146106342,c733bb2e368210878b25cf9a056cd01f46f23ef2d38e812ac6ed439ef1cbacf9,ea51343abbccc54abd4dbfc662ccc7af3a28b757ddc30f6507ac396b48f40f01,5225.2900390625
53,4700.23681640625,0.8974609375,871.7330035809925,622,6,18.961883087692975,7.7646382432547725,6.189882022784621,29de9635b4b9179bd666179fc055b2e17584b54c2d2c4c8c670c919cc95224ee,f0ff78ace14f91ff8904ea8740c293d4825ad7bbeba1b10053285e8fb37a9d9d,5227.20654296875
54,4695.603515625,0.88671875,869.6646395885454,630,7,19.312477960518386,7.874873372073859,6.10412876730484,9626d2450e5fe0bd793e39a5b27af5ee36700bb76cb35be49858294b2b9612e7,08897c1cf9b22902c7d35cc98198aebc7e3d8258ea3f7a5227bbe828a3abdcb4,5224.677734375
55,4690.3447265625,0.8828125,843.6722639208642,628,6,19.344598742978754,8.032253500170597,6.244250584623939,5a50e5a2366d531717f6d5d834962b4bb52d0dad8f84b5506650050039bd0879,b52a0e0a5ed304346f32c007345e46d9c8968c8ed02a5924baf7f1e0319d4fdd,5226.0830078125
56,4685.830078125,0.8955078125,838.565004126928,609,5,19.775865705650563,8.082181864501939,6.316134840145563,e09fba7d178b85fc5769cbe1499d199bfc4bf78c062f8222dcbfb81cc0611fcb,88572716271ad5c9a93e117a68def2fa203beb1b38f7d899f3825d21d9ac45b7,5225.75244140625
57,4681.0986328125,0.8818359375,854.0770905130921,617,7,19.836365373558518,8.17895450696094,6.419343318065502,ba82f6e09d070a09400be54f303851d2804db4b28d708a45090912f4fe8ea32b,69329b34ac5438419abaab7bf7b0c0507bd73ff950200d26766e214c54bea242,5231.09912109375
58,4675.353515625,0.9072265625,852.7558121456589,619,6,20.578760342142537,8.40005927116802,6.516076883778125,9b3925243db2087fddf99b4b97e667ecd1c87e8f6e26783dd2f0945f93452665,3f969dfdd198e9d1e3d8db8a8120f121f9a777889ec2280ecbe18b012dd4a09d,5228.34033203125
59,4669.36328125,0.884765625,843.3991235248496,616,6,20.96761221738065,8.437991220968891,6.5173742075138215,fa9545220390422bd7728a3f99cc2516520dd4229cd5ddc3863143be3caffd33,10ee4ea1cf536b0efc668252717e990025b0d83c411d181990d30aaa21b42668,5234.82177734375
60,4663.40380859375,0.876953125,847.6530331735743,625,7,21.397457966846634,8.415982039486009,6.571980738788014,5aba8687f8bb0b2fd6a286510adf3864e031e5ad3b6f66a6281c5f133cf6a578,a06332d913c72d661a348fd0535ed798643297b33560c96eab77e929edb8e38e,5239.5302734375
61,4657.748046875,0.890625,863.7479296666087,629,8,22.171684338616195,8.580661678644,6.733001966934828,790db3c7eaacca0eaf8c5f06d14b73b1c962e1665f794fea679455b1dcab1d91,0910974aaf3df25c6326964ae732313d57d84af146a7dcc3545bab5594a1fcc1,5240.630859375
62,4651.0966796875,0.8984375,827.2215290478212,593,8,22.50753052653202,8.65239122541188,6.827910257965743,395fcaf07cd1d8b154a0a3df5679413e3519f26e31316b95b6492c8480517d19,324015837f43e0064ff653333413d6b89143071c972a86d5b72b172b75d9a684,5250.4140625
63,4646.23046875,0.8896484375,848.7702936050734,612,7,22.77637627349249,8.837139654160687,6.829151793358061,93f62d3431810ac367ed49dd47e62f55d442f993b7977b36bb4d573d90254917,a65847bcb5f92bd7e0af11c5132b581f1efe4dea03200072d7a5739522ff9355,5258.4765625
64,4638.63037109375,0.8818359375,833.3423316921026,603,7,23.457739214607177,8.964971331140706,7.053138992463397,8f192aa321974ddb8948c3d8fc2d55b27e92e7889e64b4885c27180083452657,b5355bbfa74854116b90c27a3d729a006b725eb53534722778cecdcdea303012,5252.09033203125
65,4631.89404296875,0.87109375,824.37237834499,595,9,23.10442485625652,9.21999574909527,7.022860279931483,3afbbcb42ea2a034cd1f23ca07dbd67b364122d9eb1977df5538afe92cf3d152,e65281c173e6472f702cb323338871fea56048d2ceb826300a9fe916e3ec626e,5257.35302734375
66,4627.01220703125,0.8828125,852.6170895606181,627,6,23.23309983076603,9.247263979171555,7.125914439512289,4b8601922e472081f37196ba3956743b841e566fe3f822d76fedad0b82a01d24,85d2033b96e08948c93b892f0cb008510b75b8a14388a47b285b78de0de8db63,5256.08203125
67,4622.6015625,0.8759765625,858.444342366367,625,7,23.514257280941052,9.377663396292814,7.134435786115814,2b13803a9d4df1f44b92eddea2cd9f92e6421a8feb81c0b43b453e140e9669e5,47099d1d3dea7f23067cd9d6af2c10f9ed2eda1759c624679d715a78ed5d48e6,5244.77734375
68,4617.2890625,0.873046875,854.1158716467105,621,7,23.369815363281607,9.488831312052927,7.250736931571618,d577d16d037d0a0221968e3c85b2d91e4fc34b2992d57662457909c2d97766af,875f6bfd7378e87b571adc5beb7884825f09dad3d35251f38f94f3f8f7e2d4a2,5247.75830078125
69,4613.57275390625,0.8935546875,866.1138180470756,624,8,23.94470780249487,9.539113145984995,7.320855963498605,535ac21bba0e7e7741ad692c24342c1f2876f273db595cfd9599192bc61f9add,cfd4aa980ae14fe268b31430afc1e22fb610af4f2efc6635f0fe0d24714ad91d,5239.80224609375
70,4608.7900390625,0.892578125,838.8899646806868,623,6,23.769993885702547,9.435695991865632,7.158816423316281,998a5506d5ce7b35ea772fbe983e9224f2d2e7fa8f47f24bd3fdeeb469b9c275,eb0f0a06fac5836f7f53b5387bd2f09e573717a8e8151ddceb1e8107fcf45bec,5248.580078125
71,4603.572265625,0.87890625,858.2501128646059,618,6,24.0137224531431,9.527994362576997,7.230198950549426,b5e1788f45f178b7d08cb8c0c484dce77ddfeab9c994623c0f15f5ad844899f6,fa07eec88839d53b6cbe873da9413b9bfd0f184c9dfd1a7610207f3c4a9c5837,5247.62646484375
72,4597.69677734375,0.8984375,847.314793709109,623,8,24.91339020679552,9.709491588820265,7.331895586168185,f3c8feaa6a2c99662564755ae101bd1c7a68e3f05b95ce697c3f2f27348d0072,31c255869ea85f9774c6609f632a7281db5de7c331a91d41b290cf9abdb3ecdd,5242.619140625
73,4590.98681640625,0.8935546875,840.4824769286349,594,7,25.723700319015865,9.919637765389353,7.453968462549673,709422fa933a85fa5f574408c67fb43813694eed05a1e0e933699d1b0acdbac6,6dae45e1e6fa15c43391997fe4e8fce2b290f62031165e2328b2e8b33d874965,5237.7568359375
74,4582.23291015625,0.8818359375,825.8032162137278,606,8,25.889957453795738,9.968571699344169,7.468609858166138,29c5408af39e45572daba1de91a88e3d81e25245dc388667ae367d5a6d39c155,5ef46a9257622c3b6ec9c16fb202b19ac252142ecadec951c91afc9ee9651150,5258.7646484375
75,4577.23486328125,0.8857421875,856.8214989068001,605,7,26.168298703687523,10.03240160031904,7.612069922523194,640422aa0b9152e7a08994a44ba10f41febbd8d02ddef3a3ea18ac31ae648c58,e7a3bafc4c42de0709251ffc43353ec1e6c6d62c5f81ca638b1ba9900ce05aa2,5262.13037109375
76,4573.57958984375,0.884765625,857.3962440511358,617,6,26.206324279382542,10.211869905881624,7.924695814294872,a197f7e59bbdcd6597d5fac9df477458fda2e5f17b7b6ba6014aa179fa6bdc1e,3e8a4f65442e5dfbfdc476f85261a25d67cec6f5a72bf9b2ca9a4514af6e1849,5276.26318359375
77,4567.85009765625,0.89453125,848.8535941103487,624,7,27.219121765053075,10.170032092387036,7.744033029614203,781a1133602fa64fe6f521bd777517bcc590e7572d62b1c70f5d6431fd84e2d7,b2f4cbec26a4e26b7948d74ebe3df73d9e1ce09e6ce86b8c11e5785fa5700a8f,5279.318359375
78,4564.3193359375,0.89453125,856.9995899265351,618,5,27.995188062300226,10.401454136291896,7.8083561284223295,30e90f45b6c46b8c0882d247e8c3bbc637c8dcf0b28e31032d386eb491d7ebab,70b2e6186e9b36911ab8255204ee381ec81e345942d4f48ef33deebaebb31d9b,5290.07177734375
79,4557.41650390625,0.8828125,842.6373813499631,616,7,27.732528285834263,10.418212243692059,7.877950166503481,d73627f9f7246d52c352556baeab15e4cbcecd31a4d8a3766436a01473f80bbc,a0e696d2dd9d3e53ebc15ae2e93c8f01c9447b9a012700f9a3316a1843edac63,5300.12646484375
80,4551.55517578125,0.87109375,853.4899911876356,615,6,27.905005024550384,10.544367631842908,8.136385703110422,f507883d766b35b7c9aa3a0f16df3c3f9f1bfb2ccc2535d2814b1e0cfbdd824d,1a20f9625c3535b2d21bea62798ef2a3f458f8ae76dffec9a11db92b23e8e59f,5301.7001953125
81,4544.453125,0.8818359375,853.901407041028,608,6,28.699315000529293,10.543248595717149,8.00177397073535,594d4e05bf72ac0ffbad02f93fc66676dba825e0f0ca1420e756cd4b9b686dea,8ec83d9d7b0f7b60b2dd4e4dd247642097cb7f55578050883f345265cc02d715,5313.06005859375
82,4536.939453125,0.88671875,850.6515723195927,612,6,29.302480789152344,10.822266557573593,8.228820056017446,6c8bf0db328870cf05dfff3d5c8969de3e6a17d94ef9abe64f9012e85b21e356,62b1b93476df604def75d0c45de1c45c08a1193a5ca623f6680cb61545d2dceb,5321.3740234375
83,4530.236328125,0.890625,836.3856911926122,618,7,29.588137854616903,10.89714694342023,8.20612860798928,b80d42b83246729cbcf3311db2a1d57aea4af9a4d69cc31e8c512fb706558ea7,952216f7e3249727a28da05982e632e50868b3749117d2a1e6bbb527e281fc64,5316.03759765625
84,4525.2744140625,0.8935546875,848.9661532934365,609,7,29.582010355298554,10.92722535109758,8.256564211039105,cda047a409b7b6f7f3aa8913ece90ad32d6e82fd1b37665697ac6c1a5bdca7cb,1b72f1828adddb7bf8381a5c3b8ed6ed44e789568b85cb517b2d14fd0637b1ec,5325.623046875
85,4519.984375,0.8935546875,829.4741644002443,623,10,29.910335471794586,10.979020198557194,8.274978771345548,0e98bd5cf96b2cf53b82aa911f3925d0f8c68e6908ab4158741426fc82a9d057,17064d59496b78d8079b3366e7a60968ae422eb1bb7ac5d730d1d8a29107048b,5329.029296875
86,4513.11865234375,0.8798828125,838.7015569325604,611,6,30.355612207742887,11.05808028280806,8.366521867509867,75ac8306309ba080675dedabcbbe88baa260d50e1117c653c8d203102061ed48,09898a701bb99ce88183eb8b8153ac22b5756293d5ddac4ec0b297f14c2ad97e,5327.48193359375
87,4508.3203125,0.884765625,833.4349462241752,627,7,30.14358055972893,11.04518642874063,8.397797812812382,418e918d9c10dd808c0627bc821e1b580ba08e00a8e54f6d4ef574e7ab4e0e13,c24e76771fefca29a646ab3d012f54d4c12243ed4c026af71cee17a2112627ed,5336.01953125
88,4505.68212890625,0.8818359375,836.8499700116649,620,8,29.952899451372954,10.949925212886278,8.435060118603158,f4345be298f6e497519ae94bc927cc690383fc3eca1a9b782b44fd84f703db7e,be4dde3d29d3a389ee4e7aacbb8fb2dddfc1cfbfb04439f0b922d57fd42c2e1b,5331.37158203125
89,4500.51513671875,0.8818359375,851.9122003792658,609,6,30.02222866151875,10.901141269447049,8.454058927211822,75a2407bcac5d6facef99f4770438de86724a7ca2728aff88529948c030b8c17,1577d99eec38e2116a895cae9ab0c9eaf86ecaefe3c64bc8bbc0c1f7af99248e,5336.49609375
90,4497.83740234375,0.890625,837.5610249785055,594,8,29.794525974956997,11.179246359534137,8.577309256910706,b92289680c658128e7a3082cc05a9afad3e160fd66914c31f8fb160dd0652f01,01653d826979cb2409eb6d785ddca3f5df5151a16a1178f463dcaedc17c4b7a6,5326.8095703125
91,4495.1259765625,0.9033203125,852.8487992443943,618,7,30.78146356963019,11.354752325930088,8.80735143185979,7c84c774093a772a0369532e90e751cc0edf2af7b8e336361012c80b4f432b7e,51a46db9f9c849f6ee29d15f804dd6c26c086c43eeb0215c8e8e31b6efbf7d7a,5334.69873046875
92,4488.3681640625,0.8974609375,847.2972808122371,612,6,31.667146209160936,11.390635393770289,8.708665814350251,89c369830151552bb1ddafd76c2a6e25878e1022d1d63eaa97266f9b641abb73,acdd987520884a09925a75ae7bf863cfbaac5b810f127c2f6ca6d4de789faea1,5325.0673828125
93,4483.97021484375,0.8505859375,835.5147811848889,604,9,31.757881554773093,11.42491168967779,8.823394509419284,c1498f1b37f26469b1ce56801cf03d5f3d6ddabb9afea6080178ee502dcea935,31060667301dd72afb627432c6fb3d38acd1330f8871ce2d4a39f8f8b1efc174,5338.0771484375
94,4480.701171875,0.8896484375,849.9979369577502,608,7,31.62406652253803,11.461637153572546,8.865238881333742,f5c302fa0f7097becb615328cffc3fafd5e026a54ba0e86f46af4911ca3c6c62,639eb6442b351693bab8ae23af5aa3ab9d8bf0217da99063670a765c8a636278,5348.0478515625
