iteration,training_noisy_mse,acceptance_fraction,pre_resampling_ess,unique_parents,maximum_offspring,post_amplitude_norm,post_frequency_rms,post_centered_frequency_rms,proposal_sha256,acceptance_sha256,internal_noisy_mse
32,4787.26416015625,0.8681640625,813.8799241583984,616,7,12.813817328322544,5.415046618626304,4.020456241254612,45787bcd6597706d5f9b217e9a40a8dda69dc5abfe598f018c2a785bf105cdf5,ed5f4e215a895f1bbf505d94561eabcffba209e379e5fd6f8885f309abb4a5b2,5126.74755859375
33,4782.8232421875,0.8720703125,815.9463365818491,613,6,13.425468188323709,5.513431427722249,4.133731499391821,208f2cbc1e353961c3f46536448f9337b1efe7c2d848a3916ea35014f5cad59a,5a8ec701559c87f6f67b00b678013e948fe8b2f3caf3d9d295ac431378d68924,5131.84765625
34,4777.939453125,0.8818359375,819.7803208909371,589,7,13.849764495248905,5.602601508687429,4.215462495122693,816d4b62ca763abf007d0d798a6c9e0c8ea6caf48cb9d68379557fa73ccc27d7,d1e13fc3329e8bd4365d75479b4050f0b5737e4f3755fed31658d032748d05f0,5138.19775390625
35,4772.56201171875,0.8828125,810.245607822296,620,9,14.46507316083187,5.7645216663633585,4.315245861668662,3c9b71fc615f7a30322f0d04b2e37e42633c1d400598972e417026d809326bcf,829fca57a81dab873e27c493fdcd6f94724b39443c936c3740be0cdd90a1fb20,5143.14794921875
36,4768.8193359375,0.8818359375,833.8809433645496,628,9,14.694577648885383,5.8146676857510835,4.411668398880364,9123bafd0e24ce9fd7c0cc9c79425dd892779ad5a7b35ee677d7390e2ebf3e3f,dfcc1a5aea8dc86c781eac0d6374b72253a1d36e6d121e898ab5eac2197a5130,5149.59619140625
37,4765.3408203125,0.85546875,828.878712597072,612,8,14.397009013473912,5.905807036223648,4.534924806196683,e71679bf77952e4e2fe6be4bf8faf66857294797130f0c05fcfa0be7a044fb2f,eb872fead1a289c94d557b415d254f0af0ca0d12e6f1407b71d4e9ba958719db,5156.03125
38,4761.4169921875,0.865234375,843.5017652068733,620,8,14.45511177967357,6.0525119905136835,4.572362645806467,4a4e22bd4a31e599bf77db4e16dd41c531e00085c4ffbb388f790a3e9a0f9f48,1b826cc62c613bda059f6b974610f335fc5fdfcb2cf8231fe94124ab909c458b,5165.4814453125
39,4757.4833984375,0.8876953125,836.7252252642622,620,7,14.787126583146044,6.3724641338703565,4.8895772453442286,d2608bbdf5db5abaeb447a778bba77e1049bb4b9117aac9ba0ca6cb1b46c567a,1442b29594f647a69a2fb13cdbad9cead7e8cbc9c0a31062b4430465da3bb076,5166.59130859375
40,4753.7392578125,0.88671875,858.3826729832085,614,5,15.02625204304789,6.376940885056495,4.989828623553443,18ddc2a2828d295e0bbacb4a812a7d9d556d1c855fa15cdf253630f36fc8050a,d7d04992e3c41d06833dfaa424ca0d5cdc7400487e34c0f44cfecaee9ae7391a,5170.107421875
41,4749.4287109375,0.89453125,862.6713537195515,613,7,15.552195157532795,6.478298809563843,5.034632125013585,4983517812f8b97b18147c0dab4de14d4dd448513da9504fee24815be45c0d69,8a0fd1bd25a52f1179bb9c740326c755b67a076e1b897c0d73c9f806e2032388,5171.853515625
42,4744.25732421875,0.8720703125,842.5580393659422,635,9,16.09654772033458,6.685590036282311,5.235510154170357,6da8cc251445e3c4dcafee8beb7f1b150e9239878f1207ad15000ae935c205a3,5d41a3e3bafd24594cf704823be0b1dbef180954861fa827c94d08499f6ae00b,5177.4384765625
43,4738.4990234375,0.8857421875,842.4269702596098,597,9,16.769510541999487,6.796957800271224,5.326019203675349,fc451078e110405a784377aad77fd96967f11af967815105fc2ba46f7b2b56e9,fb95c3ff73770345fb6a47e4d475b6b464d2ca43e8aa0f59801648889e5ca73c,5183.81103515625
44,4734.17333984375,0.8740234375,844.1635010629635,603,6,16.94009612909189,6.848184942590011,5.348201984496361,b0aa1b0e9fb0400c7195fa04bc87e8b4230bd0307de42ce5d53766ed02254001,5bf589359ff8f537ae501fc15402164f685fb1ccd073d5082661b8b63b21563d,5187.1171875
45,4728.076171875,0.890625,830.9858243069089,598,6,17.35832742820838,7.006838653799113,5.417992495374833,2bec484ba9ff9d234e170a72d17ce39ee7ce3924fc0719a12a354a94fffb8ae8,d501724cb13feddefbb041278bbb3e1cde79d0f96f4900fe31bc44bfee61562c,5190.748046875
46,4724.34130859375,0.9033203125,857.1024249311879,642,7,17.42000081140814,7.082993179186572,5.456145608196481,846fdd741c4a864a80a67ba3629c7e697fb42608d7478f7329680cb00a14b565,d60ea7e63afe591a50995681367b0f16eecb212b9532b3b2a130e50ec4024b50,5188.61474609375
47,4719.73779296875,0.8837890625,853.2052919051384,625,8,17.790777108525834,7.160052725461814,5.543124825653987,6b69baed1849d077822eb3145bb92c9b92cb65df1a953ef6cd0c7233880cea4d,02c14cf205f573f22c0c60effdebe2a30759fd2d12a9f7cb144db44e2bfac28e,5190.63037109375
48,4716.13037109375,0.8701171875,862.496614638836,628,8,17.50885700261502,7.223377919743172,5.638954036211043,084a6231b86e75602f8c41d66abba1066a73a30ca10921b56ae5331aac3daad2,ba8cd3309dedaa2d274b9f75e91cc6d79230d91bbbe09bbbf82552d5d9bd1d3d,5191.505859375
49,4712.34765625,0.896484375,852.8896769576886,642,5,17.876286053233827,7.256258710215529,5.660054968441299,3dd8ee3de1b4ac14feb2694f71b5da7c407c21b50dec7bf61e6d13d9fe439df5,ed195928800c96b93e1a74533dbeb89892912c8b9408fa9885db12fd072b23cb,5191.3818359375
50,4708.28076171875,0.88671875,859.2979201992454,614,8,18.113801926328673,7.376155077706862,5.781042736404668,cb74c5d9d9e4ca2b872c1869b3b2b72b3bdd18ed2a10cefa237e6b20483881ae,8aeb812ddce1e6dfac6154d28a91eb437ab044e7faf68307767acce6645b6c9f,5195.61572265625
51,4704.4423828125,0.884765625,865.9155336742264,615,6,18.590614330401447,7.458814770143596,5.783663319933679,c47742649503b16ba6b3d21d2257f3570c2313edcc6d5c6359802e85c39ffc9b,102b5a502bea4bdb018cdec15e23254fb8c6d07dcf1dabfa1f1a7cbfb24131bf,5205.3837890625
52,4699.90087890625,0.9072265625,865.0330701435388,616,8,19.24300515308141,7.747107340435303,5.961776304886987,3a607d9fabcc7dd4c8081143e4a129ed81902842b20d690684896754bc490a86,3fb5b585da6dec144e2ba77f2399b567cf4fb7bec52d2b108cb9a91b8946d065,5210.95947265625
53,4694.20703125,0.884765625,840.7405981539548,621,8,19.717163320536237,7.805706229097575,6.1481192085070075,586741398f79c11f34ffffcdb3b58d6582a34b60c1a448380ae238bc6a25663f,4d17f666c6481e54c16f59b652c13e2b1d163540307b275ea39a2466096cd018,5217.66552734375
54,4688.9169921875,0.890625,848.5578983136602,611,9,19.7686322711002,7.901763195238032,6.161165888415558,5177628966f9d7bcb98b2e4ef2e7c762ba40b6f3dfe70239671b7faf9a7764f2,c7ed57b274719e0a221c58f3d17dd912797249e462244e284fdadf3774e5f04d,5212.15380859375
55,4684.1904296875,0.8955078125,842.2525524760392,624,6,19.86148045065949,8.099689497249681,6.231276531969679,52e1e8147cd6a0e3cf70c6c9e085567efdf7a92c798e32f22b20180e76f6d41c,443f823371c764ee20752c5b51d649cd639810c6f716928b5637a038c2b9f5a3,5209.9658203125
56,4679.2041015625,0.890625,849.0840715087667,618,7,20.04671400614066,8.208885709876597,6.353530641993886,2502e920cda223bfc14655de72172165fb1966c3b96aeba4cf750283d53d4275,01ba118e91e6353f6a226337cec3686ae237b4214b1d57d451be601b25ed58de,5205.5751953125
57,4676.251953125,0.9052734375,883.4913300084967,625,7,20.270505826605223,8.341988741979728,6.438724772807017,498133bcf87e5d07fd5dfbe80ac3c5aefffeb2f116458426f4c11fb27feddea5,5728d37b21ec6294ef5c6f3901da22b7ca749de36db98b82bc2f581259c6f006,5203.033203125
58,4671.560546875,0.8896484375,871.2503219112035,619,6,20.467976239479746,8.439784242549521,6.6414726972960105,e9381229a6b9eba61ad06a98a90adea4795c58f22700c752600da8a877bf4a2a,2ebb69320938120a2fc937e278afa0aeb9e9ee0ae22248b6e79d152fecfeb5eb,5205.03076171875
59,4667.6904296875,0.8984375,871.4168059656284,608,7,20.317836074743408,8.443547769461698,6.543849262001099,022b423cb8622f0f2e7f28e1b70be750b98013f5c7a6fa9b6871c191c4631e9c,a24bbce77d4ef374389c6f1ff05791ad446d0f03a3d446c80a3c477f52d4fe74,5212.9794921875
60,4662.55615234375,0.9111328125,854.7944592520507,639,7,21.31239625565686,8.59750519904301,6.632390892993137,86c92ce490a8aceb1869165dc5c58589625aea898e62d25777a0a974e0adff4a,68b5242a5e39326102a93f86e1da365b480f9c7840c2008ab43028ff99b75a91,5215.23583984375
61,4657.69677734375,0.888671875,855.597323946596,615,6,21.471074305757238,8.64164297577923,6.6391093154864205,5e95e0407cbcf63652ba30f1ffa775a860248bcdee5b7bf83514458f0d7b4afa,fdb1db608316c53dd44c95b4bfb2b39ecc88ffb5f162a369a4d9929b0e43e8e9,5211.35546875
62,4648.5556640625,0.8818359375,828.6558145383422,601,10,22.45620097960038,8.783571276788587,6.6973547708183485,e813c7b931183789f73aec8189f13c7f3bddbfa7bbfb64bcc54e200899861b17,b706caa58819659c1f61ef27eb953ddc07e26c40e8964270cad116e765d40548,5215.46533203125
63,4641.6162109375,0.8720703125,850.289244718122,631,6,23.292882205672864,9.000189022438578,6.797496909262551,1d8a63958d9aaa0136fdf89c00f5df175ff9fc445f757c1285fa0259c3462367,7b63e613d2338f00010823d6580fde51aa2eaafbb171440aba298026fb501093,5219.298828125
64,4635.73876953125,0.8896484375,842.2758574178864,614,6,23.525492497049314,9.103313559100405,6.819156388315855,ab37a8ee2ab5292ab0b98e5d444ee4e960b92d4703eb240c20f5cdd65b4680e6,4888cada2aa98601172ab139623b7eb93b4338dc0e02a688222d12407987b77b,5226.181640625
65,4630.64404296875,0.8671875,858.1581792787342,617,6,23.555670257591657,9.045795452361688,6.850302692236261,cba8ccf7b4b6981577a31c0f3f263af908361d1f8f95a0e7b4ed9cc50588c220,9da869a11f8f209984739eafa95e900a55cb944215a89eb71285cc14057e3be5,5230.02783203125
66,4625.35205078125,0.8701171875,843.4848167015903,587,7,23.43590275882511,9.150345030637947,6.840586675886101,5fff857a708d19fd5c1bc0911bcfb02b88af055c226aa28b8661dd4597f9625d,03c38f1e8f12f9d4bc9821d96650f0625b04e73178f5ffc85240086f4d9a0bde,5234.552734375
67,4619.48095703125,0.880859375,857.6275697034254,621,7,23.742555032395305,9.134390587757935,7.058953676685844,9502f439230a9f1fd94c79cb81eb9e226a2c0919e9fcf8d0da585f091ada0376,80e8cb94573a9a67360eade2ab57de98c793cbb2d3f29fe5fa587972562c5205,5237.82373046875
68,4615.3505859375,0.888671875,855.8074469243413,600,8,23.513708321805257,9.283253759729751,7.118970754450313,8229644e45c0ebac9923530c2bd3e140c872341871f24a248912221d298a6cf8,810e45536f018274eda68c769a85a0e0d5542c007cba25ec63710a5f754860b2,5244.23828125
69,4611.60693359375,0.8837890625,870.9053520679504,619,7,23.595142418330042,9.406598732932169,7.197995112791822,47db9b4da4f72dd110b100d73be769ea3d5d879b112267c28327ffb50b79ce72,9bd716280eed9113f529efa4111df422f00cf7135c6263479d1b050308908183,5249.66455078125
70,4605.822265625,0.875,851.1622562319533,639,6,23.635434389529017,9.414483172025207,7.238980497196034,cf1e3e0fbfc40079319d40d28682bec88cf9ca8b0475d125bc34d10f02970c03,7d8dcdd8dcb13c13e3070f2a3177bca44b6cec82b061a72b715eb4f68228f29c,5247.892578125
71,4599.26708984375,0.8818359375,848.0120567512722,614,6,24.27908995172232,9.730450596822038,7.364506517360722,94894feac2b798473f18b968ede197f9c3b249a79e1955690d4293c21213a3d3,cc1d15de404ef285c32003fcfc5234167e6d76b075f825c235a251dad750ac96,5230.3603515625
72,4593.068359375,0.884765625,865.2179195053898,608,8,25.058438972563515,9.965239208930388,7.558466070991801,78209b12e2344f3526153525cf3a3d15fc189cb98f9f5c2774d2a4c5200a961f,d2b79374cb69727e325edc0eb01c42d46010cf259956079fe8e75073b7b68517,5234.87939453125
73,4585.2783203125,0.8876953125,855.7468764713685,616,7,26.038584060383315,9.98814521777326,7.730965779461961,38d2031c3ce731d1825c5242f4a17a0a843bd750a58df4e03f0c96ca2dc930b2,d7ab2ecfed5dbb2362fdbad13c256120f8f92228146209b82ba18180768ba196,5233.404296875
74,4575.099609375,0.8408203125,835.7504024209077,614,10,26.197738402589746,10.26773545524322,7.697703359874753,b41158a89cf07434424b9db4ccc483dc35f81db8248658dce1e60af99fec5fcf,c63c65effd2ae12c824dce577ae83fff0975d0ab99cbf919e4d256f1e6674ca2,5221.1806640625
75,4569.1669921875,0.880859375,855.3837349682251,607,7,26.418794697917633,10.229031736695267,7.781824221402028,d2850c721c89177ef022a4cb7cd5088a1faf291e5b1b352d4dec4ff755bdcc34,a88dcd1045235977c50a74d5e54a6fc32e615440d27a8f22e84cd4e37fda8f3a,5218.97705078125
76,4566.4853515625,0.892578125,848.1362331268831,614,6,26.057035785663224,10.120734648461793,7.65195010936219,f5ed4fc79ec734d8899f4ef21588c58b64a240fbff1ab7543b58dedd04ad34d1,8e4bfdff27e829d91f8aaefd5105ef6ffd4e4ece5886ee953b7b662d902fa23d,5231.58154296875
77,4559.7587890625,0.9091796875,850.5765193044127,606,9,26.14630423630582,10.42657892725014,7.825409118923225,281002ed0ca8bb212f3ffba5ba55b2c8621874881799cc980cb8860c763fe9cd,9557ba9a6b5001850a01d8c847522603146e04ece4a11afb24a2e94f7ad8b285,5240.509765625
78,4554.34619140625,0.8916015625,858.0204253357659,617,8,26.786651803533296,10.589065677538931,7.987694148117394,4b83c8899dc1b989127d15b2317a56cea7c5612769ea80c61cb445888991c5a3,5011d0f877a985158c49aac3542bb8657095dab39c13c252370203785a5959b4,5244.21630859375
79,4548.373046875,0.873046875,862.2715573417561,606,7,27.245099256091837,10.56526502743467,8.019830571878787,5ab2c904cfaa1b194f963d36dc525f1db0904d6a7c2d4062d57af4c26cfeb29f,0d5bfd1b188bbefe2da570e6b4b043b6727f9134ded31f6b2016187d24637153,5256.33056640625
80,4545.6982421875,0.8818359375,861.9189960123026,604,7,27.48961286585328,10.572482846162119,8.032487663127865,0e789da713635eae111123aabdf87ba87ce3f3c4ed192534f571ac2379ed8aed,d380696b82b8e74032ec122ec3c1caef87a21b6bfea68ccbc91e75d5893bfcfa,5253.08203125
81,4540.66162109375,0.8623046875,847.4981260448552,602,7,28.0280728154246,10.63142008853814,8.02617464071905,00d56d9e118dfc90c3c240fc04663bac336916cc2b03017b743fa6a9788d716e,a10ca62f6d1ecdd2e84cbdcdf0f2fa127b85bc5367a023d5b7bd9a270dfb319e,5252.25927734375
82,4535.6728515625,0.88671875,842.7142417696159,608,7,27.82199409561436,10.747378880233471,8.199557595897714,750610ad4464e8c356d5ac273b6f54b2bc87c5c83ce3cbe4e5419e7c6254b9d2,23d5b788c153f8c7448d0ceb7606d61dac2296141227f0128bebe90b8801251c,5246.18994140625
83,4531.05712890625,0.8828125,861.2173216636761,623,7,28.271833051833212,10.817904936461371,8.292892556493758,706ae3f47b1fc9251e0fb3a5121bebd0a81490f2f1642f98356ca2c3ffb2772c,c9c0c58b894928e79839e303b52663b4388ab1a8dfc11cf031f0e0cb8dc76abe,5243.044921875
84,4529.513671875,0.8837890625,868.2740448486634,623,6,28.380233960050887,11.002334995429003,8.410068478734559,4828d755b451442044ba844d9b691d14b7f2d98fee3d5ff64d33b517f40d3851,a57c4dcbb948b51bbd85eaea2e26526fc30ecdcff9a928573f1c3725cac9209b,5245.41552734375
85,4524.4951171875,0.880859375,856.251630838998,633,7,28.853666891733194,10.899273031488033,8.511926484765157,ed38cfecb6ec1742f35d8fd2604e0415b434e1a5b12e93272ba109d6ae59c313,ac59392260749e3c666008188337af9a3f948791cf51afb675277daa240e4543,5253.60205078125
86,4520.951171875,0.8896484375,858.9304480801696,620,6,29.031614365458314,10.97127739863961,8.425512713835762,f6e04316728e99cbd9df9375531b6893f366d7993a2ec004c8d8260209d1ddc1,826daf2606294570a7d1395360d5aad6dcb05d32232150a2af01eac5267078a4,5269.08203125
87,4515.58740234375,0.8798828125,842.8010124525174,622,8,28.889780395503518,11.089537723126307,8.374540763299262,0f256f9fdf30f956133f07d648f05cc3c67291c967341bd1f827695bc4a025ee,545a653afa150e5fc83c89ba6200a0e8e317cfb6395345702af3a21806547d8b,5271.349609375
88,4509.34521484375,0.87890625,863.7018759172116,614,10,29.558863927228256,11.130981779434364,8.454073522118415,cc591ec6fb76049f82332538b5967290a4710190f92c8695bad7cadca178f4c6,2abd862e80a04e3d7714bd90dd170b923b1b8ca81ab36bcc67bd7cf0a169278c,5281.87548828125
89,4510.46728515625,0.892578125,867.6399981977224,627,7,29.419498942108063,11.156747467072485,8.657312363924534,d526f14529be8435e46760607de12cc1f01142d166fc8fae029dd5b2d602c1f7,fd4f0d0460dfcb951e108a33c9a3f453c48771018b3a93f2f83bfdb496cd1dd3,5286.01318359375
90,4503.3232421875,0.8681640625,844.4836348254075,607,8,30.273950745549932,11.29738359557717,8.602982793449387,693f3e26b0be41387b11a371de010ee7c3abd03c1d68bb6210d648bb9c243f58,4fb8e8f3b270eef2043c64c523ba73b4a44dc9c7ee98c581f907976e4e34bf5b,5294.31640625
91,4498.3330078125,0.8857421875,830.8959587530253,604,6,30.418907895665317,11.51325659872188,8.578554661354818,7c0033d4c0107bda5f76e8c4e008894982e6bf4b26b54601935f9d7daf82a531,b633a6cf15b9d900fa1bf640e6750462074e11f08e7f22701e861dda048c8700,5302.2744140625
92,4494.513671875,0.8857421875,841.3989474811167,618,7,29.890189946165492,11.423350203926066,8.613868788942318,e393049e438703e3ee34ad1e9865687de389f14c20a67d0bf2b9a88396251aa0,460503689da50335c9a2c24641361717e927a87386fa5bb4825c7324a8c54825,5312.81884765625
93,4492.29736328125,0.8955078125,861.0060481962824,597,9,30.626958707041393,11.660368758569337,8.68060781561336,5b861b306f204d6e15333cfd492767c800f9b86cd47cff0d5997007861eaec92,55c86b7aac95e254df67afffdbed9d9b9104c5449e973567247ccd5df247c576,5292.4482421875
94,4485.47607421875,0.890625,842.2370278069155,612,6,30.73460816727069,11.56815277454408,8.73990434578116,a738db1a6783bd09e4874a2e92afba4dc2bc1f24b2e96cef6db6a9b9291acccc,65a9801b27e77dce8bb240a05479b1cb3cc674b2e8988581564c74e240809097,5294.15625
95,4479.7333984375,0.8798828125,853.3112966034295,606,8,31.46363724816772,11.49242356019185,8.639997671557081,b8bd9cbfc34149c3ca728ec1debe701f7445bf44b3432b1141b86a66fe377bb2,98a4995fb3165802fe2d2aef1a0d4a1b4926a533fa1acec3968a17efc8a94125,5302.59375
