seed,floor,combination,projected_covariance_rmse,quadratic,logdet,constant,nll
9,0.0001,arff_original,0.11362724991995109,3.396995964654669,-12.154690617022283,1.8378770664093453,-6.919817585958267
9,0.001,true_drift_arff_covariance,0.11362677579983933,0.8135880431616953,-11.626567693997703,1.8378770664093453,-8.975102584426663
9,0.001,hybrid,0.11362677579983933,0.8136032259607913,-11.626567693997703,1.8378770664093453,-8.975087401627567
9,0.001,arff_original,0.11362677579983933,0.8362330414988454,-11.626567693997703,1.8378770664093453,-8.952457586089514
10,1e-08,true_drift_arff_covariance,0.11361306816457863,37964.33601623871,-14.376353215992276,1.8378770664093453,37951.79754008913
10,1e-08,hybrid,0.11361306816457863,37935.204947880295,-14.376353215992276,1.8378770664093453,37922.66647173071
10,1e-08,arff_original,0.11361306816457863,39256.28229991048,-14.376353215992276,1.8378770664093453,39243.7438237609
10,1e-06,true_drift_arff_covariance,0.11361306663774298,380.20136354322545,-13.285388398931694,1.8378770664093453,368.75385221070314
10,1e-06,hybrid,0.11361306663774298,379.91012522697116,-13.285388398931694,1.8378770664093453,368.4626138944488
10,1e-06,arff_original,0.11361306663774298,393.1215758142516,-13.285388398931694,1.8378770664093453,381.67406448172926
10,0.0001,true_drift_arff_covariance,0.11361291905563287,4.357529108675428,-12.194203675207204,1.8378770664093453,-5.998797500122432
10,0.0001,hybrid,0.11361291905563287,4.3547434124451145,-12.194203675207204,1.8378770664093453,-6.001583196352745
10,0.0001,arff_original,0.11361291905563287,4.487466156998396,-12.194203675207204,1.8378770664093453,-5.8688604517994625
10,0.001,true_drift_arff_covariance,0.11361204247200814,0.9339879653657576,-11.645516069267932,1.8378770664093453,-8.87365103749283
10,0.001,hybrid,0.11361204247200814,0.9337810112284407,-11.645516069267932,1.8378770664093453,-8.873857991630146
10,0.001,arff_original,0.11361204247200814,0.947500469951742,-11.645516069267932,1.8378770664093453,-8.860138532906847
11,1e-08,true_drift_arff_covariance,0.11001439023395156,30181.753957506466,-14.307186322607112,1.8378770664093453,30169.28464825027
11,1e-08,hybrid,0.11001439023395156,30277.233749776828,-14.307186322607112,1.8378770664093453,30264.764440520634
11,1e-08,arff_original,0.11001439023395156,31383.054292509383,-14.307186322607112,1.8378770664093453,31370.584983253186
11,1e-06,true_drift_arff_covariance,0.1100143889845033,302.3774393406725,-13.250760281941442,1.8378770664093453,290.9645561251404
11,1e-06,hybrid,0.1100143889845033,303.3325894373457,-13.250760281941442,1.8378770664093453,291.9197062218136
11,1e-06,arff_original,0.1100143889845033,314.39211985231907,-13.250760281941442,1.8378770664093453,302.979236636787
