iteration,training_noisy_mse,acceptance_fraction,pre_resampling_ess,unique_parents,maximum_offspring,post_amplitude_norm,post_frequency_rms,post_centered_frequency_rms,proposal_sha256,acceptance_sha256,internal_noisy_mse
1,4934.86474609375,1.0,601.7646684683384,1024,1,4.092303348473354,0.20244730214382828,0.20242843703492114,bb74bcbd4bb32cc71749402a52e0975214aa79941ab42a28d621b7be6feccae7,484ef6e57fc31539b812a1b9e06d7b52400e3aabfae63f9dd44ad3139b51872d,4732.05419921875
2,4933.625,0.8427734375,561.9798745021943,1024,1,4.357342330054716,0.28610207546895794,0.2860028520702344,35dfb2db1424c76e0d05ed97c7719fde56441003133ed7590bc40144e4363e57,641e71be5f034a3373eda13596cdedbe9bb60afb217c692bc8b32cbc1d5a0cc5,4737.4501953125
3,4932.6630859375,0.91796875,556.8085350756104,1024,1,4.991968879788285,0.34468526134827876,0.34458105703852376,4b4961bd4f00c85b9be64f1b7bd2ce83f16beba624f311c6c8bfb23425cd02f4,eb69b3e1e2d759bb2e920b7229192b71716c11f526d97c290f72a89af132a4ec,4740.20361328125
4,4931.47998046875,0.9248046875,555.0767738119822,1024,1,5.946120609073365,0.40015834331738404,0.4001023136037848,d72115df4a657f67a3ceefb1f088a98c71f3a2162294dd268772c7ec57c218b6,33df9a65b19cf2e90c850d03082982316363c7854328a04de806b7e6f5d799f8,4741.84521484375
5,4929.9404296875,0.9404296875,568.0133196710274,1024,1,7.152263873474734,0.4475139117804279,0.4475056859709853,3e0f0449c16453489eef61b691a2cf60972469272c6466f56d7a967ab7c46e1f,9309621232869762ccf074dc37479ade13fffe66ab6207e517a59f2d20055bb1,4742.99267578125
6,4927.392578125,0.892578125,547.2404004217333,1024,1,8.645502168158949,0.49367585936097375,0.49362482948860104,d7e423d2922ce90bd91e5e62e85ec29390bfce25b4cd769a3948524aa3878fdb,13a0611be7cff7d3ab0935da58ef298b6903d38bfd58b3887fa54510efc16380,4744.2158203125
7,4924.28076171875,0.8369140625,529.6552250376074,1024,1,9.99201435225105,0.5365088448178448,0.536375390824004,0b21fe08d30f1bad91a710883634e0491281981856735af2f950d1fe28581f01,8e6527cff58e5062f889c807c11f8c2e9a3820433bdfb018b0c229a42e6768fa,4746.2392578125
8,4921.69189453125,0.810546875,473.86844247505616,1024,1,9.867575908249355,0.5747609950774483,0.574678143255464,dd09d13b0d0d422c295d08f88b7605f4dc815423cf764cc783e6042f93fd3ec4,a14328478d960d0bae00fb85a3e817b0226956073419045b8800662221d2050f,4746.76611328125
9,4921.0830078125,0.7841796875,482.93531022403886,1024,1,9.15907851061998,0.6084920754902445,0.6083739590867185,05ca8f4bc6a38586e0293e1091d4527737ae7cd3533b0bce9cdef7109718e26a,d37d158fdb5a090871def3ac79c0664a69eea6b29f68b47e3d7e92d8e4c7efab,4748.2099609375
10,4920.41796875,0.806640625,488.1044005228005,1024,1,8.370467691829248,0.6444933251407662,0.6443934581888243,2db48dd5de0a335c65f6c66d35de014941f02b0b36e1e66040cece2acaa87404,7cdb82d142c8c8d3087ef6d0f79c6e4f96c410e6d259c518b573058fe76282ef,4748.54052734375
11,4920.01220703125,0.8349609375,500.92505597650126,1024,1,7.834185446301586,0.6789969249247476,0.6789778297101234,a799dab3aff8dbf0994fb0320aa6932a9ae1ee93012c5a2dc11b3920c9c0db23,ecf45f67526dc8c4663aa3136154486b52a3dfb58a84201099b1623a8b921de2,4748.79052734375
12,4919.6064453125,0.8759765625,533.4768298195825,1024,1,7.652400172407814,0.7076101341589472,0.7076046243204116,54251ab0205e49932d780afd709171c3670dae754ba9012a5fd582a07c82bdcb,3a1e86194ae1216dedf1ff930a6de73521d0108723e680536a0fdbef4eb5e141,4748.87939453125
13,4918.86181640625,0.8212890625,524.4996590548219,1024,1,7.439833883136717,0.7404982443525461,0.7404624469879304,996140e65a4d8e328a8296fb71880fc0d55d00975198705ef85534090cba4ab4,9df46f586209e534e2f9caa4aea13fa06c4397a4732cca0274602ae8330e3e55,4750.0849609375
14,4918.6298828125,0.84375,543.3223504441175,1024,1,7.20773602372518,0.7777688812452896,0.7777331918483479,036ba766651171885ff3cca1aec4a6800e0f6de0fc5ac82a1a668a76cc464f45,f675cfb12a97dcf761ea0ef9aa59e223a47a7e99799ffab333916ab4544f931b,4749.46533203125
15,4918.2783203125,0.880859375,560.8301929316775,1024,1,7.125725480262164,0.8084153199421461,0.8083440451414728,7f0e193575fead1a983d520d459532e9569217f5636be32de46f792e8c88605a,dc55f4d60af08726ce72713323bc54818cf7ea6d8950351f20646e71450f0710,4751.03369140625
16,4917.900390625,0.865234375,565.0057373922231,1024,1,7.287133245423147,0.8319271995402338,0.8318771719643319,a685cbfb66fb6642c1a832cfbd45a2ce6a96d1d631406738103b347a95fc3c08,8176c5166b8d51ad353dc2070bd760aecc19f624995bd7ebd604a0da9c4d9ce0,4749.8486328125
17,4916.5595703125,0.8603515625,524.429056412036,1024,1,8.034193741705893,0.8594343420899742,0.8592924926384304,1439d00750be2d3c1f93a9e58bb5c26bdfa65c91093f9e8de40266000570ea38,da656a2efd3370454a91acea3b40fc2a49c52f8c5219652f98eeae2616514c27,4750.1943359375
18,4915.75439453125,0.8544921875,498.7119153357133,1024,1,7.889644020277712,0.8861313021859387,0.88596522314173,08538bdc7ccb3b956daa030f361c7d48fdbeeb1546fe79f68f7f9e5807004feb,8fd77c04b3d82f2093d292d9ba2cff4234da9e9f994a432a1cfb6a5c1f94e6a7,4750.71435546875
19,4915.5771484375,0.8896484375,524.6652357120789,1024,1,7.869849356215382,0.9127246684787459,0.9125489902999246,13b4ea982a07b4410e2124ad48dcfa2bedd51acb8f9a338c25c1bc36ef217eb7,616bc513a0d45111bb4a8e4f9ecc4fb985b8a1d331e30d0d8682504fb35e686d,4749.9541015625
20,4915.2509765625,0.8583984375,512.6856136931353,1024,1,7.880120836688579,0.9367692618079473,0.936537781542239,775c1ec941bf076a946c6c35b5b1adfae3edba96bdc6de4a2b947e09fdd75e44,516b2943b37d64b333071de6d6ca950441ece541fd65678f3c61df9b583d67e5,4749.87451171875
21,4915.13427734375,0.8720703125,516.103149546693,1024,1,7.699794317900042,0.9581022760452442,0.9578788103991999,43be2eeec8f50c1aaf7004548cd2dc69e9c387d2e8f0b3e53ba4255b277663d7,df3e092895d2dfbd3d3fec5d802ae9331a1b620ff058d1745d9248eddf823f4f,4750.77685546875
