iteration,training_noisy_mse,acceptance_fraction,pre_resampling_ess,unique_parents,maximum_offspring,post_amplitude_norm,post_frequency_rms,post_centered_frequency_rms,proposal_sha256,acceptance_sha256,internal_noisy_mse
288,4762.78857421875,0.8896484375,456.69687973788706,1024,1,18.050779184603954,3.8352955392595325,3.8346730859291593,1ae4d090a4fbee17d4e1a5f1b07ea2f7aee7b74506d23309298a430bcbb91a4d,dc31d4040e75eb0eb20c99df337410ad4e3d1c339baf03c5ad44cd10e0890e47,5148.3203125
289,4762.0302734375,0.9169921875,449.9283109873705,1024,1,18.117834172627607,3.8405551636468127,3.840066141376408,04636802581a194ca5e7d89321885c977abfcd0b6d67d9ead629eabf464cc636,598a1222f72a532b33ccc27c54a298d6b2e78bc281f81c11ecb3726f14ff9472,5149.6484375
290,4762.24267578125,0.908203125,463.2344299276351,1024,1,18.188584680885214,3.8496014182469627,3.8490359392585805,73a60844d804808b13365853518e6935f8885da3fedc13fbf059bf4701fd870a,05f286bcb3def2fac7c7be5629b4730aea8844d758ee56c46ed1d1b1e81bf730,5151.02783203125
291,4761.98583984375,0.9189453125,466.71370429814,1024,1,18.1520073501453,3.851371177659275,3.8507004084744962,e1d8bbb2b3f9416433be2eee40aaecc5144d3cc78eac421bb0b2c8a8d50ac4f0,d53286bf9613aae68fddfee3fb2f033fd42fb84a6058d4c0713bcf70713b98aa,5152.47216796875
292,4762.0693359375,0.904296875,469.5944776918249,1024,1,17.819843650342737,3.865205668298505,3.8644184274290767,c5301d8c70265dd82cbb5eddd7a06ad5ec42ff0223b55967cc4cc4526ae4324c,237810ae7c869c15bb257edc84dbb2bdd090c9ac856f4c89583de8d501f2d90d,5148.955078125
293,4764.03369140625,0.9111328125,466.7108428769773,1024,1,17.839244613221766,3.8786053098156477,3.877596435682367,165837d464e3b18ebb67f8c58532395b0961c9bef0b0be9f18075c99bc9066dc,2f777346a470692825b271b52e557cdba6cb4729ac83b7524cdc0a486a39cee9,5148.0498046875
294,4762.087890625,0.9326171875,467.3058073040328,1024,1,18.357259326635827,3.8811115322447405,3.8801109448596924,6b7be5a62ccf2da60537205a8ccca9bf0f0ff34cffd9f03d0f8f55e5ee85edc7,66d4e17ed7e1548ddf02828475af0e59590244c2ec281974f842602ea6aefba3,5148.205078125
295,4763.05126953125,0.8837890625,473.5560905191331,1024,1,17.936690706204512,3.877979373241547,3.877001868292798,63ffb70abd0a682b843f376c0e9a30952d7f9a47b1a74fb62805cb4229f2daa4,ea6a8a99fa1e2ade83250be73d7b7ddda47a644c993e601bd00350db22dfac40,5154.033203125
296,4762.7392578125,0.919921875,467.0574475577712,1024,1,18.19831582737605,3.8874087081825595,3.886465594590077,4a8132996124986241d3e0a84f879fb1393fa446b328b1640253053d95cc7a63,19197e14e949e1669046cf5627056487d5bfb285ee912edea2bf4b11fb87bf1c,5156.8544921875
297,4763.095703125,0.9208984375,483.2354642797455,1024,1,18.034859494845268,3.8977732250493635,3.8967600272226193,190602de46f73dc2c2943eb9d805336a1849dc082e30c622ca93d0b27e9778e3,1d8fea98342e0c6414a7591df42ca6d27d80f584958a994acc2106b4492fefd9,5153.54345703125
298,4760.4697265625,0.9052734375,479.26622972349753,1024,1,18.484442747564618,3.9140060839114956,3.9128065111151686,2bf1555c68194c7f03ef8bee05fd914ae30c7522eae4584bce659552f173492c,67a1d7ba45fb213ed6c992abc4bc2d9cd9d05524d9f5aa74f880eed2736e685d,5156.97021484375
299,4760.7265625,0.8974609375,492.66888067107686,1024,1,18.320807285475734,3.9143827813859664,3.913245678304574,d13e19022ddde230b0a03f3fb4e6b8f3d95c50865c2d9b477c2cfa8882d86409,da777fa6bcca627c89ded14a5bc7d26b15bf111bc5cfc2ebedd744de2d77377c,5155.04638671875
300,4760.328125,0.890625,470.6726780151987,1024,1,18.11783345149898,3.921213181597086,3.9203575118394984,a052676e7b9491843a3d54ec37e04a9b2ab0191d508ef46a0d99f88000f329d1,e5ccc42469154d3c61f0b7d2afb2f2869c8fe0c4970eac22550b6444a3ac0738,5150.40966796875
