iteration,training_noisy_mse,acceptance_fraction,pre_resampling_ess,unique_parents,maximum_offspring,post_amplitude_norm,post_frequency_rms,post_centered_frequency_rms,proposal_sha256,acceptance_sha256,internal_noisy_mse
32,4873.68359375,0.8720703125,525.1722426255794,1024,1,8.755242704771845,1.2133588605021643,1.2131775020063473,45787bcd6597706d5f9b217e9a40a8dda69dc5abfe598f018c2a785bf105cdf5,ed5f4e215a895f1bbf505d94561eabcffba209e379e5fd6f8885f309abb4a5b2,5077.4375
33,4873.02783203125,0.873046875,521.9431844275798,1024,1,8.94976918040642,1.2306794421578247,1.2304974691994508,208f2cbc1e353961c3f46536448f9337b1efe7c2d848a3916ea35014f5cad59a,5a8ec701559c87f6f67b00b678013e948fe8b2f3caf3d9d295ac431378d68924,5078.8818359375
34,4872.412109375,0.875,500.87900387267405,1024,1,8.944242319203662,1.256053590404662,1.2559362664489235,816d4b62ca763abf007d0d798a6c9e0c8ea6caf48cb9d68379557fa73ccc27d7,d1e13fc3329e8bd4365d75479b4050f0b5737e4f3755fed31658d032748d05f0,5078.37353515625
35,4872.0673828125,0.88671875,508.9077705532301,1024,1,9.104012298304802,1.2764971289327525,1.2763811520327077,3c9b71fc615f7a30322f0d04b2e37e42633c1d400598972e417026d809326bcf,829fca57a81dab873e27c493fdcd6f94724b39443c936c3740be0cdd90a1fb20,5077.34619140625
36,4871.296875,0.89453125,500.5879611449032,1024,1,9.336684164737566,1.2985214775958172,1.2983429005849019,9123bafd0e24ce9fd7c0cc9c79425dd892779ad5a7b35ee677d7390e2ebf3e3f,dfcc1a5aea8dc86c781eac0d6374b72253a1d36e6d121e898ab5eac2197a5130,5078.1904296875
37,4871.43359375,0.8642578125,500.17922979351926,1024,1,9.158439333310614,1.3186616962439635,1.3185412716150604,e71679bf77952e4e2fe6be4bf8faf66857294797130f0c05fcfa0be7a044fb2f,eb872fead1a289c94d557b415d254f0af0ca0d12e6f1407b71d4e9ba958719db,5079.5263671875
38,4871.525390625,0.900390625,520.5672195842066,1024,1,8.880148324400373,1.3372066020448696,1.3370211405386636,4a4e22bd4a31e599bf77db4e16dd41c531e00085c4ffbb388f790a3e9a0f9f48,1b826cc62c613bda059f6b974610f335fc5fdfcb2cf8231fe94124ab909c458b,5080.30078125
39,4870.59130859375,0.9013671875,493.4441538172985,1024,1,9.334471234387351,1.3577118371376051,1.3574742771753292,d2608bbdf5db5abaeb447a778bba77e1049bb4b9117aac9ba0ca6cb1b46c567a,1442b29594f647a69a2fb13cdbad9cead7e8cbc9c0a31062b4430465da3bb076,5080.23046875
40,4870.10986328125,0.8671875,490.14077086053004,1024,1,9.341947952875811,1.3766525727982997,1.3764379726825042,18ddc2a2828d295e0bbacb4a812a7d9d556d1c855fa15cdf253630f36fc8050a,d7d04992e3c41d06833dfaa424ca0d5cdc7400487e34c0f44cfecaee9ae7391a,5081.583984375
41,4868.814453125,0.8876953125,467.0653642231509,1024,1,9.835676341146623,1.3934675863885198,1.3933367395837288,4983517812f8b97b18147c0dab4de14d4dd448513da9504fee24815be45c0d69,8a0fd1bd25a52f1179bb9c740326c755b67a076e1b897c0d73c9f806e2032388,5081.3779296875
42,4868.27587890625,0.8916015625,487.1478325083011,1024,1,9.842593286810418,1.4130301404085397,1.4128726995721914,6da8cc251445e3c4dcafee8beb7f1b150e9239878f1207ad15000ae935c205a3,5d41a3e3bafd24594cf704823be0b1dbef180954861fa827c94d08499f6ae00b,5081.421875
43,4867.98193359375,0.9072265625,493.1854748201239,1024,1,10.064404286235824,1.434185065353918,1.4340876993603853,fc451078e110405a784377aad77fd96967f11af967815105fc2ba46f7b2b56e9,fb95c3ff73770345fb6a47e4d475b6b464d2ca43e8aa0f59801648889e5ca73c,5080.3095703125
44,4867.1650390625,0.8994140625,478.33799024608555,1024,1,10.306109101410652,1.4508732557201467,1.4508296316555507,b0aa1b0e9fb0400c7195fa04bc87e8b4230bd0307de42ce5d53766ed02254001,5bf589359ff8f537ae501fc15402164f685fb1ccd073d5082661b8b63b21563d,5080.56591796875
45,4866.5185546875,0.890625,472.87609381753754,1024,1,10.542087040681555,1.4665213831677677,1.466483126997129,2bec484ba9ff9d234e170a72d17ce39ee7ce3924fc0719a12a354a94fffb8ae8,d501724cb13feddefbb041278bbb3e1cde79d0f96f4900fe31bc44bfee61562c,5079.64892578125
46,4865.56494140625,0.8896484375,459.54180179230747,1024,1,10.284177520963064,1.47999414176293,1.4799061144047754,846fdd741c4a864a80a67ba3629c7e697fb42608d7478f7329680cb00a14b565,d60ea7e63afe591a50995681367b0f16eecb212b9532b3b2a130e50ec4024b50,5080.986328125
47,4865.125,0.8876953125,449.2571682147667,1024,1,10.36479690325997,1.505253716649951,1.505198099227324,6b69baed1849d077822eb3145bb92c9b92cb65df1a953ef6cd0c7233880cea4d,02c14cf205f573f22c0c60effdebe2a30759fd2d12a9f7cb144db44e2bfac28e,5081.24755859375
48,4864.400390625,0.91015625,450.8853980631898,1024,1,10.369461432499955,1.524370950679608,1.5242703811643854,084a6231b86e75602f8c41d66abba1066a73a30ca10921b56ae5331aac3daad2,ba8cd3309dedaa2d274b9f75e91cc6d79230d91bbbe09bbbf82552d5d9bd1d3d,5081.47412109375
49,4863.1279296875,0.900390625,435.478816281683,1024,1,10.53379943405271,1.54178603846191,1.541734621894758,3dd8ee3de1b4ac14feb2694f71b5da7c407c21b50dec7bf61e6d13d9fe439df5,ed195928800c96b93e1a74533dbeb89892912c8b9408fa9885db12fd072b23cb,5080.30810546875
50,4863.22802734375,0.90234375,457.5950239878284,1024,1,10.364880768622797,1.555587308726029,1.5555756219546024,cb74c5d9d9e4ca2b872c1869b3b2b72b3bdd18ed2a10cefa237e6b20483881ae,8aeb812ddce1e6dfac6154d28a91eb437ab044e7faf68307767acce6645b6c9f,5081.869140625
51,4862.841796875,0.900390625,477.505345638947,1024,1,10.08150691418636,1.57394671880494,1.57392933283841,c47742649503b16ba6b3d21d2257f3570c2313edcc6d5c6359802e85c39ffc9b,102b5a502bea4bdb018cdec15e23254fb8c6d07dcf1dabfa1f1a7cbfb24131bf,5085.36669921875
52,4862.2490234375,0.9189453125,449.4130043723918,1024,1,10.513257603361922,1.586834320020814,1.586825498610568,3a607d9fabcc7dd4c8081143e4a129ed81902842b20d690684896754bc490a86,3fb5b585da6dec144e2ba77f2399b567cf4fb7bec52d2b108cb9a91b8946d065,5085.705078125
53,4862.71337890625,0.912109375,461.4804464146017,1024,1,10.461888174370694,1.598900119845321,1.5988757211031788,586741398f79c11f34ffffcdb3b58d6582a34b60c1a448380ae238bc6a25663f,4d17f666c6481e54c16f59b652c13e2b1d163540307b275ea39a2466096cd018,5082.6826171875
54,4861.31884765625,0.8896484375,430.81215562911683,1024,1,10.637267161114496,1.6134585795259377,1.6134068132005241,5177628966f9d7bcb98b2e4ef2e7c762ba40b6f3dfe70239671b7faf9a7764f2,c7ed57b274719e0a221c58f3d17dd912797249e462244e284fdadf3774e5f04d,5084.86328125
55,4859.8427734375,0.869140625,409.12688831216985,1024,1,10.742090627436825,1.632041171228001,1.6319508844143444,52e1e8147cd6a0e3cf70c6c9e085567efdf7a92c798e32f22b20180e76f6d41c,443f823371c764ee20752c5b51d649cd639810c6f716928b5637a038c2b9f5a3,5084.779296875
56,4859.25439453125,0.90625,418.24914063244773,1024,1,10.67791637734251,1.6439862505787837,1.6438381167335117,2502e920cda223bfc14655de72172165fb1966c3b96aeba4cf750283d53d4275,01ba118e91e6353f6a226337cec3686ae237b4214b1d57d451be601b25ed58de,5085.74755859375
57,4858.625,0.912109375,432.9771213523069,1024,1,10.666636259097366,1.658443969611403,1.6583773072287054,498133bcf87e5d07fd5dfbe80ac3c5aefffeb2f116458426f4c11fb27feddea5,5728d37b21ec6294ef5c6f3901da22b7ca749de36db98b82bc2f581259c6f006,5088.27783203125
58,4857.69921875,0.9091796875,438.04826728755813,1024,1,11.088152724773593,1.6781634655165025,1.6781288229788986,e9381229a6b9eba61ad06a98a90adea4795c58f22700c752600da8a877bf4a2a,2ebb69320938120a2fc937e278afa0aeb9e9ee0ae22248b6e79d152fecfeb5eb,5089.12646484375
59,4857.6494140625,0.900390625,436.1232899853775,1024,1,11.023417475079954,1.6873548783141732,1.6873378922812394,022b423cb8622f0f2e7f28e1b70be750b98013f5c7a6fa9b6871c191c4631e9c,a24bbce77d4ef374389c6f1ff05791ad446d0f03a3d446c80a3c477f52d4fe74,5087.94091796875
60,4857.54296875,0.91015625,448.84112430086986,1024,1,11.15068029958551,1.6996127104925731,1.6995953523851168,86c92ce490a8aceb1869165dc5c58589625aea898e62d25777a0a974e0adff4a,68b5242a5e39326102a93f86e1da365b480f9c7840c2008ab43028ff99b75a91,5085.470703125
61,4858.578125,0.888671875,470.4858923343553,1024,1,10.59916854511055,1.709365508080947,1.7093635142246915,5e95e0407cbcf63652ba30f1ffa775a860248bcdee5b7bf83514458f0d7b4afa,fdb1db608316c53dd44c95b4bfb2b39ecc88ffb5f162a369a4d9929b0e43e8e9,5087.2216796875
62,4857.52392578125,0.8974609375,475.21554163718304,1024,1,10.808910386940385,1.726737497986299,1.7267161891702465,e813c7b931183789f73aec8189f13c7f3bddbfa7bbfb64bcc54e200899861b17,b706caa58819659c1f61ef27eb953ddc07e26c40e8964270cad116e765d40548,5087.81005859375
63,4858.10302734375,0.900390625,478.4572225469894,1024,1,10.776224318987298,1.7409019239606711,1.7408860556241277,1d8a63958d9aaa0136fdf89c00f5df175ff9fc445f757c1285fa0259c3462367,7b63e613d2338f00010823d6580fde51aa2eaafbb171440aba298026fb501093,5084.78564453125
64,4858.33203125,0.90625,500.0039634689448,1024,1,10.703124085876501,1.7496155510181497,1.7495835061761715,ab37a8ee2ab5292ab0b98e5d444ee4e960b92d4703eb240c20f5cdd65b4680e6,4888cada2aa98601172ab139623b7eb93b4338dc0e02a688222d12407987b77b,5083.46044921875
65,4857.1494140625,0.9072265625,494.00544812676696,1024,1,11.216574460591316,1.7603011566880558,1.7602572277390627,cba8ccf7b4b6981577a31c0f3f263af908361d1f8f95a0e7b4ed9cc50588c220,9da869a11f8f209984739eafa95e900a55cb944215a89eb71285cc14057e3be5,5083.86474609375
66,4856.3115234375,0.8935546875,490.2418409001015,1024,1,11.371844135972633,1.7753329635937267,1.7752617805791506,5fff857a708d19fd5c1bc0911bcfb02b88af055c226aa28b8661dd4597f9625d,03c38f1e8f12f9d4bc9821d96650f0625b04e73178f5ffc85240086f4d9a0bde,5085.2724609375
67,4856.5986328125,0.90234375,500.1664770432233,1024,1,11.106296261800328,1.7911632654522438,1.7910898206762802,9502f439230a9f1fd94c79cb81eb9e226a2c0919e9fcf8d0da585f091ada0376,80e8cb94573a9a67360eade2ab57de98c793cbb2d3f29fe5fa587972562c5205,5086.35986328125
68,4855.7529296875,0.9072265625,488.93674836478414,1024,1,11.348922828390435,1.804107133244926,1.804066909631038,8229644e45c0ebac9923530c2bd3e140c872341871f24a248912221d298a6cf8,810e45536f018274eda68c769a85a0e0d5542c007cba25ec63710a5f754860b2,5085.693359375
69,4854.96240234375,0.8896484375,488.2772860004412,1024,1,11.040643162337002,1.8204645679779556,1.8203473113818902,47db9b4da4f72dd110b100d73be769ea3d5d879b112267c28327ffb50b79ce72,9bd716280eed9113f529efa4111df422f00cf7135c6263479d1b050308908183,5087.11328125
70,4855.17431640625,0.8916015625,489.93800633904095,1024,1,10.979788203558261,1.8355139530792,1.8354034212400883,cf1e3e0fbfc40079319d40d28682bec88cf9ca8b0475d125bc34d10f02970c03,7d8dcdd8dcb13c13e3070f2a3177bca44b6cec82b061a72b715eb4f68228f29c,5088.75732421875
71,4854.73974609375,0.896484375,481.68650515613257,1024,1,10.765678859043334,1.8488826689124247,1.8487742591842125,94894feac2b798473f18b968ede197f9c3b249a79e1955690d4293c21213a3d3,cc1d15de404ef285c32003fcfc5234167e6d76b075f825c235a251dad750ac96,5088.26708984375
72,4854.0712890625,0.896484375,466.4767004725655,1024,1,10.906834343324928,1.8571487527245063,1.8570567598791319,78209b12e2344f3526153525cf3a3d15fc189cb98f9f5c2774d2a4c5200a961f,d2b79374cb69727e325edc0eb01c42d46010cf259956079fe8e75073b7b68517,5089.00732421875
73,4853.3671875,0.92578125,476.9690944859823,1024,1,11.207880616865726,1.8723513429836973,1.8721289428333887,38d2031c3ce731d1825c5242f4a17a0a843bd750a58df4e03f0c96ca2dc930b2,d7ab2ecfed5dbb2362fdbad13c256120f8f92228146209b82ba18180768ba196,5088.92578125
74,4853.48291015625,0.865234375,455.60749371021865,1024,1,10.914274238100381,1.8793065303299787,1.8789937916649935,b41158a89cf07434424b9db4ccc483dc35f81db8248658dce1e60af99fec5fcf,c63c65effd2ae12c824dce577ae83fff0975d0ab99cbf919e4d256f1e6674ca2,5090.97412109375
75,4853.5283203125,0.9072265625,479.6693262500813,1024,1,10.775758589707056,1.8899715887769895,1.8896720481279279,d2850c721c89177ef022a4cb7cd5088a1faf291e5b1b352d4dec4ff755bdcc34,a88dcd1045235977c50a74d5e54a6fc32e615440d27a8f22e84cd4e37fda8f3a,5090.890625
76,4852.5390625,0.912109375,459.3203507497617,1024,1,11.10853718071338,1.9023119451827648,1.9020397024328535,f5ed4fc79ec734d8899f4ef21588c58b64a240fbff1ab7543b58dedd04ad34d1,8e4bfdff27e829d91f8aaefd5105ef6ffd4e4ece5886ee953b7b662d902fa23d,5089.1064453125
77,4851.01025390625,0.9013671875,436.8292053736832,1024,1,11.268734872735273,1.9144239424085852,1.914243522120519,281002ed0ca8bb212f3ffba5ba55b2c8621874881799cc980cb8860c763fe9cd,9557ba9a6b5001850a01d8c847522603146e04ece4a11afb24a2e94f7ad8b285,5087.0068359375
78,4850.759765625,0.923828125,460.7245812880218,1024,1,11.339552071714916,1.9288825455328011,1.9287938003802036,4b83c8899dc1b989127d15b2317a56cea7c5612769ea80c61cb445888991c5a3,5011d0f877a985158c49aac3542bb8657095dab39c13c252370203785a5959b4,5083.94482421875
79,4850.84814453125,0.91015625,459.66615097175725,1024,1,11.337053248197897,1.9414188280343725,1.9412506140039947,5ab2c904cfaa1b194f963d36dc525f1db0904d6a7c2d4062d57af4c26cfeb29f,0d5bfd1b188bbefe2da570e6b4b043b6727f9134ded31f6b2016187d24637153,5083.80322265625
80,4849.666015625,0.8916015625,460.9839212073165,1024,1,11.19871926581909,1.9591379811029044,1.9588228712584717,0e789da713635eae111123aabdf87ba87ce3f3c4ed192534f571ac2379ed8aed,d380696b82b8e74032ec122ec3c1caef87a21b6bfea68ccbc91e75d5893bfcfa,5085.814453125
81,4849.38232421875,0.8955078125,452.9919786012229,1024,1,11.418928821187512,1.9762848137964892,1.9759292453183797,00d56d9e118dfc90c3c240fc04663bac336916cc2b03017b743fa6a9788d716e,a10ca62f6d1ecdd2e84cbdcdf0f2fa127b85bc5367a023d5b7bd9a270dfb319e,5084.99365234375
82,4849.07763671875,0.896484375,456.36358996789664,1024,1,11.633450974956023,1.9861432278167752,1.985805968702117,750610ad4464e8c356d5ac273b6f54b2bc87c5c83ce3cbe4e5419e7c6254b9d2,23d5b788c153f8c7448d0ceb7606d61dac2296141227f0128bebe90b8801251c,5084.1767578125
83,4849.02587890625,0.900390625,463.0199542240622,1024,1,11.650382535263873,1.999620361785171,1.999090790553304,706ae3f47b1fc9251e0fb3a5121bebd0a81490f2f1642f98356ca2c3ffb2772c,c9c0c58b894928e79839e303b52663b4388ab1a8dfc11cf031f0e0cb8dc76abe,5086.6904296875
84,4848.04541015625,0.9091796875,461.7748681759634,1024,1,11.926172256476988,2.007153508216645,2.006598130869936,4828d755b451442044ba844d9b691d14b7f2d98fee3d5ff64d33b517f40d3851,a57c4dcbb948b51bbd85eaea2e26526fc30ecdcff9a928573f1c3725cac9209b,5086.48583984375
85,4846.7890625,0.90625,448.98428308011177,1024,1,12.021054834643799,2.0245680300045663,2.023971284442454,ed38cfecb6ec1742f35d8fd2604e0415b434e1a5b12e93272ba109d6ae59c313,ac59392260749e3c666008188337af9a3f948791cf51afb675277daa240e4543,5085.630859375
86,4846.44873046875,0.892578125,446.9302833144187,1024,1,12.097643259713736,2.030444700021615,2.029878849539214,f6e04316728e99cbd9df9375531b6893f366d7993a2ec004c8d8260209d1ddc1,826daf2606294570a7d1395360d5aad6dcb05d32232150a2af01eac5267078a4,5077.9912109375
87,4846.45703125,0.89453125,454.1283799491131,1024,1,11.848948521502578,2.042617431779295,2.042044540673509,0f256f9fdf30f956133f07d648f05cc3c67291c967341bd1f827695bc4a025ee,545a653afa150e5fc83c89ba6200a0e8e317cfb6395345702af3a21806547d8b,5084.505859375
88,4847.28076171875,0.9091796875,470.47584493627267,1024,1,11.698799001754024,2.0489016628476797,2.048201409727708,cc591ec6fb76049f82332538b5967290a4710190f92c8695bad7cadca178f4c6,2abd862e80a04e3d7714bd90dd170b923b1b8ca81ab36bcc67bd7cf0a169278c,5085.607421875
89,4845.97119140625,0.880859375,435.244900577175,1024,1,11.877096058530649,2.0639592955204793,2.0633955628460328,d526f14529be8435e46760607de12cc1f01142d166fc8fae029dd5b2d602c1f7,fd4f0d0460dfcb951e108a33c9a3f453c48771018b3a93f2f83bfdb496cd1dd3,5084.4267578125
90,4842.79833984375,0.91015625,407.0655306652002,1024,1,12.482500768969475,2.075370226190204,2.0748326240981947,693f3e26b0be41387b11a371de010ee7c3abd03c1d68bb6210d648bb9c243f58,4fb8e8f3b270eef2043c64c523ba73b4a44dc9c7ee98c581f907976e4e34bf5b,5082.80712890625
91,4842.9765625,0.9033203125,412.0275482380924,1024,1,12.602796980134011,2.0894969802363335,2.089134323730059,7c0033d4c0107bda5f76e8c4e008894982e6bf4b26b54601935f9d7daf82a531,b633a6cf15b9d900fa1bf640e6750462074e11f08e7f22701e861dda048c8700,5085.5927734375
92,4843.51220703125,0.87109375,395.64004975361007,1024,1,12.46161519634772,2.1015292011735207,2.1011090027617776,e393049e438703e3ee34ad1e9865687de389f14c20a67d0bf2b9a88396251aa0,460503689da50335c9a2c24641361717e927a87386fa5bb4825c7324a8c54825,5088.07275390625
93,4842.38623046875,0.8955078125,392.7205144907591,1024,1,12.55414560923842,2.1048243542521936,2.1043974253998536,5b861b306f204d6e15333cfd492767c800f9b86cd47cff0d5997007861eaec92,55c86b7aac95e254df67afffdbed9d9b9104c5449e973567247ccd5df247c576,5083.86376953125
