seed,combination,scope,quadratic,logdet,constant,nll
15,arff_original,float64_floor_1e-3,0.8985814447003401,-11.650639785580235,1.8378770664093453,-8.91418127447055
16,hybrid,native_float32_floor_1e-3,1.0254470109939575,-11.576202392578125,1.8378770351409912,-8.712878227233887
16,arff_original,native_float32_floor_1e-3,1.041898250579834,-11.576202392578125,1.8378770351409912,-8.696427345275879
16,true_drift_arff_covariance,native_float32_floor_1e-3,1.0249360799789429,-11.576202392578125,1.8378770351409912,-8.71338939666748
16,oracle,float64_unprojected_true_covariance,16034.054810181904,-18.420680769175245,1.8378770664093453,16017.472006479142
16,joint_mlp_drift_true_covariance,float64_unprojected_true_covariance,16097.221669828099,-18.420680769175245,1.8378770664093453,16080.63886612533
16,arff_drift_true_covariance,float64_unprojected_true_covariance,18711.24422688116,-18.420680769175245,1.8378770664093453,18694.661423178393
16,true_drift_arff_covariance,float64_floor_1e-3,1.0249361278618907,-11.576203149838308,1.8378770664093453,-8.71338995556707
16,hybrid,float64_floor_1e-3,1.0254469446990297,-11.576203149838308,1.8378770664093453,-8.712879138729932
16,arff_original,float64_floor_1e-3,1.0418981665826221,-11.576203149838308,1.8378770664093453,-8.69642791684634
17,hybrid,native_float32_floor_1e-3,0.9625441431999207,-11.671077728271484,1.8378770351409912,-8.870656967163086
17,arff_original,native_float32_floor_1e-3,0.9749760627746582,-11.671077728271484,1.8378770351409912,-8.858224868774414
17,true_drift_arff_covariance,native_float32_floor_1e-3,0.9627993702888489,-11.671077728271484,1.8378770351409912,-8.870401382446289
17,oracle,float64_unprojected_true_covariance,16034.054810181904,-18.420680769175245,1.8378770664093453,16017.472006479142
17,joint_mlp_drift_true_covariance,float64_unprojected_true_covariance,16091.84373432591,-18.420680769175245,1.8378770664093453,16075.260930623144
17,arff_drift_true_covariance,float64_unprojected_true_covariance,18646.221166234027,-18.420680769175245,1.8378770664093453,18629.63836253126
17,true_drift_arff_covariance,float64_floor_1e-3,0.962799057344568,-11.671078587660896,1.8378770664093453,-8.87040246390698
17,hybrid,float64_floor_1e-3,0.9625437901127445,-11.671078587660896,1.8378770664093453,-8.870657731138808
17,arff_original,float64_floor_1e-3,0.9749756588038454,-11.671078587660896,1.8378770664093453,-8.858225862447705
18,hybrid,native_float32_floor_1e-3,0.969048798084259,-11.652884483337402,1.8378770351409912,-8.845958709716797
18,arff_original,native_float32_floor_1e-3,0.9851949214935303,-11.652884483337402,1.8378770351409912,-8.829812049865723
18,true_drift_arff_covariance,native_float32_floor_1e-3,0.969186007976532,-11.652884483337402,1.8378770351409912,-8.845821380615234
18,oracle,float64_unprojected_true_covariance,16034.054810181904,-18.420680769175245,1.8378770664093453,16017.472006479142
18,joint_mlp_drift_true_covariance,float64_unprojected_true_covariance,16075.289818470961,-18.420680769175245,1.8378770664093453,16058.707014768192
18,arff_drift_true_covariance,float64_unprojected_true_covariance,18921.2221693317,-18.420680769175245,1.8378770664093453,18904.639365628933
