K,N,dataset_root,h,method,seed,study,variant,parameters,algorithm_time,best_epoch,train_nll,train_drift_rmse,train_covariance_rmse,train_min_raw_eigenvalue,validation_nll,validation_drift_rmse,validation_covariance_rmse,validation_min_raw_eigenvalue,test_nll,test_drift_rmse,test_covariance_rmse,test_min_raw_eigenvalue,final_drift_best_epoch,covariance_best_epoch,train_min_covariance_eig,validation_min_covariance_eig,test_min_covariance_eig,final_drift_best_iteration,covariance_best_iteration,train_raw_spd_violation_rate,validation_raw_spd_violation_rate,test_raw_spd_violation_rate,train_numerical_nonpositive_eig_rate,validation_numerical_nonpositive_eig_rate,test_numerical_nonpositive_eig_rate
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,1,regime_capacity,h_0.0001,1792,4588.113164148992,,-8.870109558105469,0.37659454345703125,0.8595951199531555,,-8.91543197631836,0.3770769238471985,0.8652162551879883,,-8.90168571472168,0.37892234325408936,0.850075364112854,,263,298,3.3723908927640878e-06,3.6566048038366716e-06,3.517300001476542e-06,,,,,,,,
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,2,regime_capacity,h_0.0001,1792,4599.637192249065,,-8.840993881225586,0.2540164887905121,1.3244051933288574,,-8.881629943847656,0.25586867332458496,1.3194715976715088,,-8.858062744140625,0.255991131067276,1.2880316972732544,,9,297,2.505134489183547e-06,2.654548552527558e-06,2.7172202408110024e-06,,,,,,,,
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,3,regime_capacity,h_0.0001,1792,4539.747102480964,,-8.85626220703125,0.27000653743743896,1.192626953125,,-8.88559341430664,0.2700040638446808,1.1774616241455078,,-8.85245418548584,0.27239665389060974,1.1631309986114502,,34,299,3.8787843550380785e-06,4.036253812955692e-06,4.022981102025369e-06,,,,,,,,
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,4,regime_capacity,h_0.0001,1792,4628.292303391034,,-8.965034484863281,0.2605953514575958,0.7547103762626648,,-8.99073600769043,0.26208800077438354,0.762393057346344,,-8.959898948669434,0.26302751898765564,0.7489497661590576,,9,297,4.110152985958848e-06,4.300983164284844e-06,4.26176802648115e-06,,,,,,,,
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,5,regime_capacity,h_0.0001,1792,4323.80343460408,,-8.958268165588379,0.2416089028120041,1.1359652280807495,,-8.978311538696289,0.2426428645849228,1.1389471292495728,,-8.953020095825195,0.24361586570739746,1.1164625883102417,,6,298,3.224933607270941e-06,3.5209927773394156e-06,3.431771119721816e-06,,,,,,,,
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,6,regime_capacity,h_0.0001,1792,4611.920947170001,,-8.724671363830566,0.22137005627155304,0.8447626829147339,,-8.739212036132812,0.22334618866443634,0.8557919859886169,,-8.727744102478027,0.22072935104370117,0.8346728682518005,,2,298,2.8385363748384407e-06,2.8742208542098524e-06,3.182869932061294e-06,,,,,,,,
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,7,regime_capacity,h_0.0001,1792,4343.8310902500525,,-8.931243896484375,0.31503015756607056,0.8888562321662903,,-8.971381187438965,0.31579703092575073,0.8908820152282715,,-8.946747779846191,0.3169572055339813,0.8741098046302795,,52,298,7.89883779361844e-06,8.145028914441355e-06,8.0578438428347e-06,,,,,,,,
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,8,regime_capacity,h_0.0001,1792,4564.087661762955,,-8.960163116455078,0.2846513092517853,1.0239636898040771,,-8.984434127807617,0.2873149812221527,1.0244977474212646,,-8.972352981567383,0.28547418117523193,1.0094554424285889,,3,295,5.718422471545637e-06,6.023149580869358e-06,5.988234079268295e-06,,,,,,,,
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,9,regime_capacity,h_0.0001,1792,4425.047640508972,,-8.930241584777832,0.3531755208969116,0.893538236618042,,-8.952482223510742,0.35493507981300354,0.8888379335403442,,-8.919659614562988,0.3559234142303467,0.8715969324111938,,243,297,3.2998102597048273e-06,3.3984420042543206e-06,3.6092433219891973e-06,,,,,,,,
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,0,regime_capacity,h_0.0001,1792,31.682664084015414,,-8.974878311157227,0.2600877583026886,0.10796971619129181,-0.17355658113956451,-8.990034103393555,0.25979694724082947,0.10627560317516327,-0.17860491573810577,-8.979504585266113,0.2592198848724365,0.1078009381890297,-0.14478428661823273,,,,,,1,292,0.4570281207561493,0.45669999718666077,0.4585999846458435,,,
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,1,regime_capacity,h_0.0001,1792,31.374437521095388,,-8.929695129394531,0.584938645362854,0.11585631221532822,-0.17998331785202026,-8.949951171875,0.5851289629936218,0.11472831666469574,-0.15156172215938568,-8.921360969543457,0.5844792723655701,0.11576885730028152,-0.16132277250289917,,,,,,48,286,0.4599749743938446,0.4569999873638153,0.4553000032901764,,,
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,2,regime_capacity,h_0.0001,1792,31.867200652952306,,-8.938623428344727,0.30961114168167114,0.1156405508518219,-0.14232587814331055,-8.965670585632324,0.31274017691612244,0.11443410813808441,-0.1414497345685959,-8.952519416809082,0.30987319350242615,0.11567211896181107,-0.14239263534545898,,,,,,12,290,0.4400593638420105,0.4448999762535095,0.439300000667572,,,
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,3,regime_capacity,h_0.0001,1792,31.63535329909064,,-8.988699913024902,0.2145884782075882,0.11108329892158508,-0.2029750645160675,-9.014424324035645,0.21376702189445496,0.10948185622692108,-0.19806773960590363,-9.020621299743652,0.2145226150751114,0.11045362800359726,-0.14811037480831146,,,,,,1,299,0.4652625024318695,0.4666000008583069,0.46480000019073486,,,
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,4,regime_capacity,h_0.0001,1792,31.683905539102852,,-8.954571723937988,0.23457685112953186,0.11282102763652802,-0.17468500137329102,-8.953558921813965,0.23264822363853455,0.11111940443515778,-0.170601487159729,-8.947782516479492,0.234238401055336,0.11305482685565948,-0.17328357696533203,,,,,,1,296,0.46247342228889465,0.45089998841285706,0.4567999839782715,,,
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,5,regime_capacity,h_0.0001,1792,31.42355681792833,,-9.056194305419922,0.9280776381492615,0.10994303226470947,-0.1790313869714737,-9.074891090393066,0.9335557818412781,0.10817744582891464,-0.17790773510932922,-9.05618953704834,0.927116334438324,0.1099570170044899,-0.17790167033672333,,,,,,201,299,0.4549390375614166,0.44849997758865356,0.44909998774528503,,,
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,6,regime_capacity,h_0.0001,1792,31.788205935969017,,-8.812300682067871,0.9609991908073425,0.11379420012235641,-0.151428684592247,-8.848089218139648,0.972479522228241,0.1122610792517662,-0.1370512992143631,-8.812453269958496,0.9629974961280823,0.11390413343906403,-0.13827791810035706,,,,,,277,277,0.4528234302997589,0.4536999762058258,0.4518999755382538,,,
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,7,regime_capacity,h_0.0001,1792,31.611239369027317,,-9.00415325164795,0.229901984333992,0.1076977401971817,-0.14171354472637177,-9.01158618927002,0.2284361869096756,0.1056101843714714,-0.14020265638828278,-9.006850242614746,0.2312459647655487,0.10802177339792252,-0.1408989578485489,,,,,,1,297,0.4713327884674072,0.4642999768257141,0.4705999791622162,,,
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,8,regime_capacity,h_0.0001,1792,31.754559841006994,,-8.939412117004395,0.804074227809906,0.10842043906450272,-0.1529453694820404,-8.948356628417969,0.8046086430549622,0.10692889988422394,-0.1516520231962204,-8.94918441772461,0.8083164095878601,0.10823584347963333,-0.15134216845035553,,,,,,141,299,0.42162030935287476,0.4196999967098236,0.4242999851703644,,,
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,9,regime_capacity,h_0.0001,1792,31.38931185589172,,-8.958578109741211,0.5759791731834412,0.11494795233011246,-0.14646832644939423,-8.952361106872559,0.5786572098731995,0.1136050745844841,-0.1312316209077835,-8.966177940368652,0.5767127871513367,0.11476947367191315,-0.14701253175735474,,,,,,59,284,0.4408999979496002,0.42989999055862427,0.43799999356269836,,,
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,0,regime_capacity,h_0.0001,1814,1003.4359514500247,294,-10.9078255,0.0592352375,0.222698763,6.93262336e-06,-10.9551563,0.059243802,0.226948202,6.94113305e-06,-10.9357748,0.0587949939,0.229265004,6.98675058e-06,,,,,,,,,,,,,
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,1,regime_capacity,h_0.0001,1814,956.2869208130287,249,-10.855423,0.0681780428,0.225269035,7.83549785e-06,-10.8913174,0.0682379529,0.225625217,7.96261793e-06,-10.8792152,0.0678777844,0.223639965,7.94054904e-06,,,,,,,,,,,,,
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,2,regime_capacity,h_0.0001,1814,1011.9643464999972,288,-10.8553572,0.0546934232,0.228502557,9.75386047e-06,-10.89785,0.0547190681,0.226595849,9.88837564e-06,-10.8830814,0.0544208512,0.230632767,9.86069699e-06,,,,,,,,,,,,,
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,3,regime_capacity,h_0.0001,1814,956.7533425360452,281,-10.9259615,0.12328016,0.229717717,9.62973354e-06,-10.9681244,0.123462565,0.226633355,9.67744745e-06,-10.965373,0.121891797,0.22561194,9.82012898e-06,,,,,,,,,,,,,
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,4,regime_capacity,h_0.0001,1814,1026.9488708929857,223,-10.8948174,0.0542534851,0.244057298,1.02455679e-05,-10.9350595,0.0543731451,0.244139105,1.03585016e-05,-10.9082651,0.054190658,0.246516362,1.03120992e-05,,,,,,,,,,,,,
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,5,regime_capacity,h_0.0001,1814,963.6809354019351,299,-10.9943323,0.0575515591,0.187233746,7.22144978e-06,-11.0283775,0.0575145073,0.186532795,7.25320251e-06,-11.0192728,0.0573757589,0.188127518,7.27085444e-06,,,,,,,,,,,,,
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,6,regime_capacity,h_0.0001,1814,1007.2890824769856,270,-10.9449873,0.059329398,0.184020191,1.06070202e-05,-10.9803686,0.059377607,0.182523534,1.10646224e-05,-10.9703455,0.0592658594,0.184856862,1.06906955e-05,,,,,,,,,,,,,
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,7,regime_capacity,h_0.0001,1814,964.8256234090077,282,-10.8925419,0.199347362,0.258336484,1.10227729e-05,-10.9341745,0.199092165,0.25410527,1.10456995e-05,-10.9144325,0.197549015,0.258003026,1.1075128e-05,,,,,,,,,,,,,
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,8,regime_capacity,h_0.0001,1814,1021.7764463259373,274,-10.9488993,0.0471237786,0.211293951,8.82001495e-06,-10.9777689,0.0472581647,0.212955162,8.899362e-06,-10.9808483,0.0466687605,0.213213563,8.85824647e-06,,,,,,,,,,,,,
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,9,regime_capacity,h_0.0001,1814,967.3519067009911,284,-10.9577541,0.0578668639,0.225361764,1.07754777e-05,-10.9950752,0.0578335077,0.225398466,1.08438626e-05,-10.9863586,0.0578320436,0.227158621,1.08620998e-05,,,,,,,,,,,,,
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,0,regime_capacity,h_0.0001,1814,5049.955135975033,,-10.780091537475586,0.42202470286710625,0.1772083260014936,,-10.82452338256836,0.4245120417473187,0.1754193447554871,,-10.820762484741211,0.4211645865414762,0.17814963926352634,,0,293,1.9607843569247052e-05,1.963120485015679e-05,1.960928420885466e-05,,,,,,0.0,0.0,0.0
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,1,regime_capacity,h_0.0001,1814,4831.419498816947,,-10.86868759765625,0.26367473719770484,0.20568039602218485,,-10.904326434326173,0.2649389799469958,0.20780268650434996,,-10.896793705749511,0.2633537145123524,0.20079694027939435,,5,279,1.4814659152762033e-05,1.48769195220666e-05,1.4877231478749309e-05,,,,,,0.0,0.0,0.0
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,2,regime_capacity,h_0.0001,1814,5085.680520336959,,-10.880651686096192,0.23742576853648453,0.16639661792921023,,-10.925201179504395,0.2383367863296773,0.16586106858658262,,-10.93179467163086,0.2374016562363412,0.165710206768459,,32,271,1.6143761968123727e-05,1.6236885130638257e-05,1.6448984752059914e-05,,,,,,0.0,0.0,0.0
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,3,regime_capacity,h_0.0001,1814,4766.562123703072,,-10.731979005432128,0.3717751975528942,0.20540440509320188,,-10.783086184692383,0.3686045650203336,0.20602483785857778,,-10.753640553283692,0.37588359882643574,0.20501354328817678,,12,299,1.3759670764557086e-05,1.3818104889651295e-05,1.3810976270178799e-05,,,,,,0.0,0.0,0.0
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,4,regime_capacity,h_0.0001,1814,5023.471605272032,,-10.771534796142578,0.3666678557488578,0.18452178047847673,,-10.813566062927245,0.3669758153893862,0.18310774864245744,,-10.797696115112304,0.3682759694927936,0.18213834433666365,,0,282,2.400583980488591e-05,2.404760743957013e-05,2.407721331110224e-05,,,,,,0.0,0.0,0.0
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,5,regime_capacity,h_0.0001,1814,4823.79468358797,,-10.824263330078125,0.24918767976148473,0.17855190243825525,,-10.861602615356444,0.24980570131890967,0.176344581810693,,-10.854885134887695,0.24765914076139459,0.17880773313190587,,3,292,1.3353670510696247e-05,1.3448061508825049e-05,1.348296609648969e-05,,,,,,0.0,0.0,0.0
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,6,regime_capacity,h_0.0001,1814,5096.593505230965,,-10.838917514038085,0.27972852462668574,0.16989789587302248,,-10.892467933654785,0.27989918063650765,0.16398118143360219,,-10.877070379638672,0.28050270774421693,0.17005818991079039,,29,297,1.323335527558811e-05,1.3250544725451618e-05,1.3280679922900163e-05,,,,,,0.0,0.0,0.0
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,7,regime_capacity,h_0.0001,1814,4806.396116863005,,-10.788152017211914,0.272017737690302,0.21616733432598653,,-10.844495571899413,0.2736409383979329,0.214814296834734,,-10.819471711730957,0.2708154054236989,0.2201067192830938,,196,270,2.270908771606628e-05,2.297751052537933e-05,2.289851545356214e-05,,,,,,0.0,0.0,0.0
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,8,regime_capacity,h_0.0001,1814,5098.495836921036,,-10.753182208251953,0.37810082347719043,0.19489966943112025,,-10.791841329956055,0.3772970247714122,0.1897008947212392,,-10.767041038513183,0.3804399985271803,0.19291358213481458,,3,284,1.6689960830262862e-05,1.6763448002166115e-05,1.6920788766583428e-05,,,,,,0.0,0.0,0.0
128,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,9,regime_capacity,h_0.0001,1814,4748.88282015,,-10.827430087280273,0.33641964138528074,0.16503646044205775,,-10.867039781188964,0.33755750182415123,0.162028513514476,,-10.848449531555175,0.3372661665259552,0.16637497089752068,,1,294,2.0896060959785245e-05,2.095448326144833e-05,2.146934457414318e-05,,,,,,0.0,0.0,0.0
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,0,regime_capacity,h_0.0001,3584,931.296458223951,286,-8.95015335,0.111803353,2.07405496,1.50846336e-06,-8.9753437,0.111672111,2.0936954,2.09373161e-06,-8.94928074,0.112032667,2.03288555,1.93651385e-06,,,,,,,,,,,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,1,regime_capacity,h_0.0001,3584,845.4159835309256,296,-9.083745,0.12144658,1.01706886,5.56862824e-06,-9.10397053,0.121228039,1.01452863,5.71207738e-06,-9.06597805,0.121512927,1.00562871,5.66345307e-06,,,,,,,,,,,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,2,regime_capacity,h_0.0001,3584,930.7592218270293,290,-8.97721386,0.149948806,1.19623148,4.2291008e-06,-9.0196104,0.148536101,1.19738913,4.34534013e-06,-8.98076344,0.149542838,1.17683423,4.39319183e-06,,,,,,,,,,,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,3,regime_capacity,h_0.0001,3584,844.0822973150061,285,-8.91435432,0.15095681,2.44854093,2.30913975e-06,-8.94266605,0.150208443,2.46193266,2.60817342e-06,-8.91187191,0.150951058,2.39423561,2.63205425e-06,,,,,,,,,,,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,4,regime_capacity,h_0.0001,3584,894.4146959369536,297,-8.9751358,0.135941699,1.33465612,2.72747593e-06,-9.00303459,0.137108028,1.33911109,2.87134799e-06,-8.97777462,0.135561839,1.30089557,2.78937864e-06,,,,,,,,,,,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,5,regime_capacity,h_0.0001,3584,850.1278911679983,287,-8.89341259,0.159183055,2.06159854,5.21840093e-06,-8.92717361,0.159461483,2.05734444,5.4990137e-06,-8.8915205,0.158913925,2.02620292,5.7428033e-06,,,,,,,,,,,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,6,regime_capacity,h_0.0001,3584,896.3623003410175,299,-8.93552208,0.197183192,1.7921927,4.67758764e-06,-8.96619701,0.196325168,1.80291355,4.79717028e-06,-8.93086624,0.197295979,1.78334808,4.91406763e-06,,,,,,,,,,,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,7,regime_capacity,h_0.0001,3584,840.100219820044,299,-8.86641216,0.141541407,2.51271534,2.75302182e-06,-8.89281082,0.141832694,2.54223418,3.0741553e-06,-8.86799049,0.140761063,2.48797584,3.20746881e-06,,,,,,,,,,,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,8,regime_capacity,h_0.0001,3584,891.2669873969862,299,-9.07695103,0.139073536,0.872646689,9.82094843e-06,-9.11285877,0.138303801,0.873965621,9.83835071e-06,-9.07793236,0.13884151,0.8660568,1.03846378e-05,,,,,,,,,,,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,9,regime_capacity,h_0.0001,3584,839.2717371489853,298,-8.92063332,0.122189298,1.56342554,1.6701e-06,-8.96931362,0.122476034,1.55311799,1.9692809e-06,-8.93209076,0.122131966,1.53603554,1.85982185e-06,,,,,,,,,,,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,0,regime_capacity,h_0.0001,3584,4575.609335065004,,-8.944507598876953,0.2561300992965698,1.3451931476593018,,-8.977034568786621,0.25556498765945435,1.367922306060791,,-8.950983047485352,0.2573879063129425,1.3178818225860596,,4,293,4.21071536038653e-06,4.601529781211866e-06,4.802029707207112e-06,,,,,,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,1,regime_capacity,h_0.0001,3584,4386.169204815989,,-9.055079460144043,0.3637372851371765,0.9466568827629089,,-9.080998420715332,0.3625626266002655,0.9427055716514587,,-9.045337677001953,0.362775593996048,0.935364305973053,,90,290,9.886634870781563e-06,9.824059816310182e-06,1.006557431537658e-05,,,,,,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,2,regime_capacity,h_0.0001,3584,4558.513261090964,,-8.970233917236328,0.2644135653972626,0.9981300234794617,,-9.008232116699219,0.2682468593120575,0.9948583841323853,,-8.983614921569824,0.26489198207855225,0.9755029082298279,,3,277,9.952646905730944e-06,9.959157068806235e-06,9.9124572443543e-06,,,,,,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,3,regime_capacity,h_0.0001,3584,4359.503547608969,,-8.959718704223633,0.2986266016960144,1.3926512002944946,,-8.990957260131836,0.29613709449768066,1.3977746963500977,,-8.9567232131958,0.30118441581726074,1.3645505905151367,,34,294,9.28730150917545e-06,9.49446257436648e-06,9.671638508734759e-06,,,,,,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,4,regime_capacity,h_0.0001,3584,4609.21836339205,,-8.976432800292969,0.22825433313846588,1.0349997282028198,,-8.993507385253906,0.2298699915409088,1.035975694656372,,-8.970605850219727,0.22835177183151245,1.0072788000106812,,2,278,8.071493539318908e-06,8.17773980088532e-06,8.283935130748432e-06,,,,,,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,5,regime_capacity,h_0.0001,3584,4333.527675386053,,-8.95609188079834,0.29151880741119385,1.2846238613128662,,-8.973260879516602,0.29144808650016785,1.2914621829986572,,-8.954863548278809,0.29448002576828003,1.2786451578140259,,6,298,6.235472937987652e-06,6.364507498801686e-06,6.314945039775921e-06,,,,,,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,6,regime_capacity,h_0.0001,3584,4644.864105092944,,-8.932904243469238,0.3785167634487152,1.3068041801452637,,-8.954535484313965,0.3741300404071808,1.3170286417007446,,-8.932613372802734,0.38136082887649536,1.3073216676712036,,122,297,1.0761309567897115e-05,1.074261399480747e-05,1.1116453606518917e-05,,,,,,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,7,regime_capacity,h_0.0001,3584,4383.365568036097,,-8.910202980041504,0.40992453694343567,1.2740252017974854,,-8.940794944763184,0.40889665484428406,1.2934234142303467,,-8.912447929382324,0.40915682911872864,1.2620849609375,,196,295,6.194168690853985e-06,6.4592586568323895e-06,6.568662229256006e-06,,,,,,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,8,regime_capacity,h_0.0001,3584,4497.239662367967,,-9.073423385620117,0.2800484895706177,0.7489126324653625,,-9.112299919128418,0.28045085072517395,0.7505460381507874,,-9.090332984924316,0.28190645575523376,0.7454045414924622,,3,292,1.1543631444510538e-05,1.1731544873327948e-05,1.1566124157980084e-05,,,,,,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,9,regime_capacity,h_0.0001,3584,4420.345996625023,,-8.928475379943848,0.32102760672569275,1.0609792470932007,,-8.968637466430664,0.3241337537765503,1.0556219816207886,,-8.939623832702637,0.3214587867259979,1.0507292747497559,,1,286,5.451637207443127e-06,6.174695954541676e-06,5.649664217344252e-06,,,,,,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,0,regime_capacity,h_0.0001,3584,102.46487005299423,,-9.120293617248535,0.2647314965724945,0.09986967593431473,-0.18927736580371857,-9.155545234680176,0.26453399658203125,0.09772295504808426,-0.13358169794082642,-9.133378982543945,0.26385676860809326,0.09949599206447601,-0.1324935406446457,,,,,,1,276,0.4722968637943268,0.4772000014781952,0.4706999957561493,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,1,regime_capacity,h_0.0001,3584,101.8061612440506,,-9.166435241699219,0.5031213164329529,0.0957779586315155,-0.11488160490989685,-9.19616985321045,0.5018097162246704,0.09386983513832092,-0.11469729244709015,-9.182929992675781,0.5018036365509033,0.09598998725414276,-0.11440014839172363,,,,,,33,300,0.47420936822891235,0.4691999852657318,0.4731999933719635,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,2,regime_capacity,h_0.0001,3584,101.9222968070535,,-9.119880676269531,0.30777159333229065,0.09634502232074738,-0.12757346034049988,-9.129401206970215,0.3104032874107361,0.0942811593413353,-0.12569402158260345,-9.146862030029297,0.308569997549057,0.0958675816655159,-0.12587867677211761,,,,,,9,299,0.48144373297691345,0.48169997334480286,0.48099997639656067,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,3,regime_capacity,h_0.0001,3584,100.18919312802609,,-9.249319076538086,0.2274760603904724,0.09777285158634186,-0.14439451694488525,-9.283186912536621,0.2266978770494461,0.09574112296104431,-0.13231125473976135,-9.275275230407715,0.2273571491241455,0.09798063337802887,-0.1314062923192978,,,,,,1,298,0.4650343656539917,0.46459999680519104,0.4706999957561493,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,4,regime_capacity,h_0.0001,3584,102.71352599398233,,-9.263110160827637,0.25413545966148376,0.09670253843069077,-0.11185317486524582,-9.290504455566406,0.25128716230392456,0.09473679959774017,-0.11218048632144928,-9.292844772338867,0.25401589274406433,0.09657209366559982,-0.11200939118862152,,,,,,1,290,0.46777498722076416,0.47029998898506165,0.46869999170303345,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,5,regime_capacity,h_0.0001,3584,102.23671576392371,,-9.112001419067383,0.8849472403526306,0.0952451303601265,-0.14314228296279907,-9.152124404907227,0.8933757543563843,0.09309965372085571,-0.1394270956516266,-9.113592147827148,0.8837568759918213,0.09465263038873672,-0.13886916637420654,,,,,,102,297,0.45920154452323914,0.45819997787475586,0.45479997992515564,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,6,regime_capacity,h_0.0001,3584,102.11667428200599,,-9.230999946594238,0.9944441914558411,0.09681253135204315,-0.14787393808364868,-9.269632339477539,1.0113215446472168,0.09480984508991241,-0.14605779945850372,-9.259100914001465,0.9969027638435364,0.09648274630308151,-0.1329178512096405,,,,,,193,298,0.46357497572898865,0.4708999991416931,0.46779999136924744,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,7,regime_capacity,h_0.0001,3584,100.76682788401376,,-9.177115440368652,0.23557063937187195,0.09502176195383072,-0.13677583634853363,-9.182154655456543,0.23405972123146057,0.09301843494176865,-0.13667380809783936,-9.197794914245605,0.23693469166755676,0.09498902410268784,-0.1364295780658722,,,,,,1,289,0.45442187786102295,0.4518999755382538,0.4584999978542328,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,8,regime_capacity,h_0.0001,3584,102.84540058602579,,-9.251879692077637,0.7586330771446228,0.09660670906305313,-0.13038283586502075,-9.2813138961792,0.7613031268119812,0.09471344202756882,-0.12548595666885376,-9.271599769592285,0.7584559917449951,0.09624079614877701,-0.12525026500225067,,,,,,89,282,0.4627734124660492,0.4649999737739563,0.4624999761581421,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,9,regime_capacity,h_0.0001,3584,102.27332976891194,,-9.07946491241455,0.695205569267273,0.09844042360782623,-0.12902554869651794,-9.116795539855957,0.7010166049003601,0.09637799859046936,-0.12726512551307678,-9.1041259765625,0.6968176364898682,0.09806632995605469,-0.12942832708358765,,,,,,72,273,0.4774359166622162,0.4745999872684479,0.4773999750614166,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,0,regime_capacity,h_0.0001,3554,1032.7213851230917,294,-10.9736919,0.0481156819,0.179621384,1.05119843e-05,-11.0138702,0.0482580401,0.177774474,1.05328518e-05,-11.0037689,0.0478824265,0.177459344,1.06895868e-05,,,,,,,,,,,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,1,regime_capacity,h_0.0001,3554,1003.8977589410497,299,-10.999465,0.0605485998,0.220003024,1.04908859e-05,-11.0379753,0.0606390871,0.220465809,1.05661466e-05,-11.0300932,0.0602618232,0.219065174,1.05111476e-05,,,,,,,,,,,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,2,regime_capacity,h_0.0001,3554,1004.1474845659686,279,-10.9933529,0.0538963005,0.183201,1.3573489e-05,-11.0285683,0.0541802794,0.185175851,1.37565894e-05,-11.0224743,0.0535292365,0.184221014,1.38317346e-05,,,,,,,,,,,,,
